"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",15668,14583,15414,15497,16597,15130,15904,14772,14613,16091,14912,16857
"B",14882,188,363,427,638,1057,14395,966,1062,1028,1125,14806
"C",14408,469,964,1222,1824,6453,12879,3299,4638,5486,6260,13770
"D",14404,321,1218,1423,2287,11292,13446,7794,10456,10241,12412,15245
"E",15020,333,897,1119,1109,13882,13988,9004,12146,12063,13722,14144
"F",14903,335,886,1199,2791,13508,12982,9063,11106,13317,13480,14520
"G",16309,316,1038,1183,1906,14192,13669,8992,12403,12764,13563,15153
"H",14951,14299,14844,15116,14502,13746,15644,14171,15024,15388,14454,15604
