"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",136609,147486,158965,145458,154031,156928,144994,143566,153400,150882,137862,119767
"B",137602,822,737,741,700,712,711,702,721,746,783,126933
"C",148013,119546,117174,108956,110466,115238,120377,113692,129433,118195,97643,137034
"D",149810,128357,137224,138508,136723,133464,140403,123693,123516,116835,113063,124721
"E",155355,154250,163582,159639,170335,178079,178152,172404,164666,156075,140098,149592
"F",154074,154111,160016,158780,162718,192700,171848,165508,170048,156945,145252,148927
"G",150889,155373,150181,141446,158697,174916,180330,162237,172364,156838,163569,142454
"H",148318,146355,159110,164471,161870,165782,168911,147883,158614,153050,140684,129556
