"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"B",81000,89600,102480,101040,113280,114720,107440,90600,91080,94280,117560,112560,111280,110880,121160,113800,113160,115960,111880,84680
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6200,6840,7040,6840,5960,6400,5920,6040,5240,5200
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7920,8960,9680,8960,8640,7880,8040,7600,7600,7600
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12880,12680,12560,11800,11520,11200,10640,10240,10320,10280
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17840,18360,17280,17080,17360,16520,15600,16400,16160,15480
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32040,35280,35200,33080,29000,30080,26840,27560,27560,28160
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71400,68240,64440,63680,58200,54040,47800,46280,47120,44160
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91960,102320,88960,92000,77720,72480,56640,53240,49040,55040
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103400,104440,108800,91320,72640,59640,55440,53640,46360,49200
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92320,90480,85080,93760,71360,58960,50600,51560,47680,48240
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104440,97760,93080,93120,71720,55720,50040,51640,46920,45200
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104080,90680,87440,84440,87160,90120,90160,97280,83360,97040
"O",73560,85120,83240,95880,86800,89520,86640,84800,86120,107640,102000,87480,85000,97400,100200,99880,106560,95800,105760,83320
