"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",280,NA,158200,1440,150320,113000,174280,103320,1440,123080,14720,1120,43640,136960,1120,960,54120,51680,44320,1200,1360,116360,11840,183000
"B",5600,640,124240,189200,1760,23880,143960,181400,NA,39480,1280,91520,121000,160040,102000,1560,70440,1440,29360,153720,151800,163160,97320,160200
"C",360,1200,1040,1680,8760,159800,34920,124160,111880,162200,1480,34200,1640,148320,1640,62040,111120,151840,114000,100560,184000,126560,178560,1760
"D",NA,960,1560,170360,151200,1840,3200,2200,1560,1800,148800,1880,1760,155360,4440,1600,151920,104920,1760,47480,152680,146360,86480,160000
"E",153880,1240,186160,142640,124840,1840,148120,90160,115080,112440,101200,142200,117840,149480,1600,94320,152000,1880,1720,46280,145520,4000,1480,1160
"F",13600,1080,NA,2080,170480,140400,2000,4760,2160,2160,133240,113560,138000,1600,3200,148400,35880,82480,NA,NA,36080,3880,219200,1880
"G",166080,2440,NA,165880,2040,107840,114400,170120,191240,153200,104240,1640,128880,1400,1720,94080,2120,153800,228240,135880,108480,152440,2120,115080
"H",1280,161480,16680,69480,35440,171840,5200,131080,3920,2040,2000,1720,1920,2120,125680,110800,146800,2000,NA,1920,NA,1960,220360,24200
"I",1280,1080,1800,141480,1640,NA,153640,2040,176400,157080,120000,145000,146880,156080,156480,147800,1920,1800,165640,161120,147960,3680,NA,1480
"J",840,22120,NA,201960,2120,148120,110120,2160,192640,186720,2320,2880,2280,181400,20480,148160,1840,3440,20880,2040,1880,101760,218760,51240
"K",136680,81480,67800,1880,2120,155920,2360,172960,2080,1880,162040,150720,149280,24240,115480,149160,152640,NA,118760,156120,1960,2000,159120,1280
"L",1040,3120,156760,130040,NA,2360,149800,96320,26280,121520,2160,126800,2120,NA,148800,2480,NA,132200,113680,152120,2360,111080,167400,1240
"M",1240,165080,159720,2640,232360,167160,2760,125760,2320,133760,235920,2120,2040,179720,152760,152560,142280,155800,115280,NA,110800,153360,1760,134960
"N",93920,159640,1800,182480,31920,154320,160040,162880,5160,186560,20200,2120,162800,125760,103520,124120,159040,27080,183320,153480,114000,NA,1600,880
"O",138760,128800,2360,NA,129520,2040,23760,NA,225240,34440,177480,2360,165680,186760,32720,NA,37920,166600,201920,152000,152560,156400,118880,920
"P",143520,NA,112520,1040,1200,175240,165720,1520,74240,185360,1760,183080,170200,1800,120680,161680,24600,79720,1480,1480,NA,4320,NA,1080
