"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",1240,NA,122040,90160,155120,149040,152120,153720,1680,125560,144240,151640,147800,124400,1920,159160,136760,140040,126040,145760,62120,133800,132600,109240
"B",153200,1960,140600,144640,140920,133000,132680,150280,NA,148160,139440,139360,143120,152120,145440,2760,143520,104960,127200,145680,118400,135240,131080,123720
"C",151640,148520,126440,115480,140280,140040,133640,142360,153440,147440,151320,139160,118200,134960,144320,133520,137080,130200,136800,138800,136480,134120,118880,140520
"D",NA,1840,101680,137440,129200,142440,139040,140240,2560,2560,129840,145360,145240,134760,134720,144240,143520,134320,139200,138480,125240,125440,141360,124200
"E",127240,98520,154960,144480,142440,2920,132480,149600,132320,131400,141040,139920,139040,145240,123200,132560,132680,2920,96280,129720,136880,127920,123360,1680
"F",152960,99960,NA,143000,147440,155480,130080,145040,143480,5440,146280,134680,127680,146840,145400,134520,145480,145440,NA,NA,138160,138760,141360,125040
"G",124320,154560,NA,144560,2360,148160,136280,131600,128360,128920,138760,118600,143160,3040,149080,140200,146760,134080,139000,137560,130680,133880,113520,134760
"H",160080,130920,146600,148400,146560,141440,132840,139120,139960,145840,150680,151320,147960,152160,136200,133440,124880,148600,NA,134280,NA,2960,147640,140280
"I",126120,161520,155320,149280,102680,NA,127480,3040,149920,125680,133920,122360,129840,129160,148640,136320,146480,145360,141320,143680,144160,130400,NA,1640
"J",2440,162520,NA,141720,140520,141440,152520,133440,145360,131520,135920,142000,136720,134760,134160,120480,140840,145600,132880,135120,145760,144800,127760,141640
"K",171480,154480,143880,135800,144720,127920,8560,128160,157760,2960,128520,127840,125960,137320,139960,131880,141360,NA,135520,122880,2480,3160,144240,1560
"L",162640,144400,119240,144920,NA,109800,140920,153040,143880,133080,105520,147560,143080,NA,126080,138920,NA,140600,129800,119400,145520,144840,118120,1600
"M",161560,127520,117960,142680,145200,130000,141440,139760,142800,142640,123560,133200,2680,142120,123960,151040,142440,123040,133920,NA,140920,119640,139280,145280
"N",154360,139840,118280,146560,151960,156200,129440,150000,154080,141320,143160,2960,151080,136080,144360,142680,125640,142480,117240,119480,146240,NA,147880,147640
"O",160120,144640,148800,NA,151960,93320,142680,NA,154280,155320,145880,159800,139040,118760,160560,NA,121160,137320,141320,117760,116160,131600,127960,128600
"P",123120,NA,150160,146000,149080,111720,161240,166720,163480,133000,150000,112760,120480,158600,158360,161200,150760,138560,117000,158000,NA,143920,NA,151160
