"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",1600,NA,193080,35160,164280,115120,158080,99880,2200,219400,96160,213320,219720,203400,2760,181520,99600,103800,101040,161400,11200,75080,183840,213760
"B",155080,2240,181520,210560,79560,103640,198480,214000,NA,176480,96920,203160,170920,188000,163040,3320,129720,21880,131680,206320,204040,163160,84800,224280
"C",106920,180760,23720,71080,121800,214680,99680,145160,166240,181400,5920,191160,24800,198720,172920,119680,140480,208520,222240,122520,187640,140680,199200,146080
"D",NA,1720,18080,214200,223520,99720,178840,184480,2920,2960,192160,182200,4000,207240,105040,114760,187080,143640,86600,197640,200680,237680,121240,220920
"E",227640,17640,183320,164160,174680,3720,194880,168040,133440,132240,117680,182920,147680,166840,57960,113360,198960,3000,21600,112760,199240,93560,23000,1800
"F",199000,19440,NA,184080,228920,187960,82080,166840,133360,4400,161400,158480,211920,168680,182520,207280,171600,200640,NA,NA,199000,204480,186800,66280
"G",229920,169960,NA,208000,3880,167920,136080,206840,190360,187240,180960,61160,164360,3440,6040,181360,5400,213280,218920,204360,143000,237600,44600,101240
"H",221040,188240,205120,160680,174680,231080,110040,148320,173640,3880,3760,169400,117120,167120,127280,124160,201360,102080,NA,56840,NA,3160,178360,76080
"I",70600,34040,142080,161880,25640,NA,189200,3760,190520,196840,136240,194160,207760,185840,174440,191840,5480,112880,170480,179480,194040,99400,NA,2120
"J",2120,156200,NA,256800,194440,204320,131560,87600,185160,179680,57800,171160,87360,183360,102520,185320,166680,166880,128120,190160,74720,209880,216840,226280
"K",163120,176120,193560,67760,118520,194360,4280,188560,3720,3080,185200,194240,198840,173760,139680,181160,177920,NA,157520,210800,3520,2720,165280,1920
"L",17680,115800,185880,139200,NA,23600,175560,156960,191440,133760,24200,157880,91560,NA,183640,114720,NA,175160,141520,197240,152320,155080,191720,1880
"M",190880,189640,199440,188120,240280,213960,81560,206800,57000,177640,184360,85120,3520,185880,185080,184040,180600,223000,148120,NA,192680,219560,124360,171680
"N",97320,183800,55360,187920,211880,158160,180000,184600,119360,200160,184520,3600,188160,123480,106800,150000,184440,205560,206680,197640,146000,NA,87720,124200
"O",165160,134360,202440,NA,195960,22640,174440,NA,200440,126200,196120,128080,210680,180440,142080,NA,181160,221840,200680,198720,203080,218200,124440,22360
"P",165720,NA,113080,56120,201400,185400,176880,65400,107560,228120,23320,223280,188640,151800,145240,188840,186680,175720,20000,168000,NA,121040,NA,169160
