"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",255400,274480,264400,289080,278200,350720,287560,310680,287360,322480,311480,292120,331200,293040,276960,304440,306440,271200,267800,260760,265920,264400,294240,297360
"B",299720,289120,317840,338080,310880,322040,353880,344920,326320,340920,319600,326760,348200,296400,343760,302640,334280,284040,317680,277360,302760,270800,303960,304200
"C",280560,60400,68320,97960,101680,87960,100680,119280,122720,140200,102800,279280,87600,80040,89000,96320,95120,83920,90840,88720,75000,56840,68760,279720
"D",246840,77280,93240,124480,130520,131200,136960,154720,152800,161600,163320,282640,135720,135200,129600,126280,125640,115520,122600,116760,112120,80400,73240,250680
"E",251680,83760,100520,127360,156720,166840,170320,178560,197000,184720,197280,290720,173880,171720,171560,165440,164280,169600,147800,145560,119160,97800,79360,243520
"F",264480,83000,94400,122920,157480,177040,195160,191760,198200,201960,197480,292880,189120,194960,191400,192280,174840,185560,162840,145920,119760,87640,90920,258360
"G",239560,69480,78640,98640,128400,171320,187360,215680,206040,199200,191800,275080,188320,186280,186280,189840,187080,173880,150240,116400,94640,72720,55520,243360
"H",253640,66480,65120,81560,114640,169280,196920,213360,217400,207840,201440,280320,2e+05,201000,194880,203400,196760,186680,150240,99400,75760,54760,71360,250240
"I",252840,57160,57880,67000,106000,176200,222880,239120,236280,218880,218400,267440,236080,227360,225640,234400,232920,203280,145840,79040,61960,46280,55400,242520
"J",248400,80320,81560,96320,141720,216560,251160,253560,250840,244920,257480,264600,242000,245160,252040,255040,267360,225960,182760,141280,80680,77680,72480,250080
"K",247320,253400,257840,265920,252520,267480,257800,257160,261200,270560,266360,267840,268800,254120,277800,271440,265880,266200,272200,249320,260160,245840,238040,242480
"L",250280,152080,141200,170960,168320,223480,256160,247080,260520,261000,260880,280760,254760,250960,248200,253760,255320,238760,206240,130760,112000,93440,99720,251560
"M",241360,251400,255800,260040,253840,258760,249920,249240,258960,242640,256000,258920,261560,256680,246480,251720,259160,252840,242320,256880,249200,245400,246240,233320
"N",297480,237040,242280,92600,131080,166880,190920,174840,188120,200160,242840,239000,260240,259160,251080,245960,255960,255800,239080,245160,247640,245520,248840,242920
"O",233920,234800,232560,240800,259520,245000,248120,242040,245160,247720,248440,256200,241920,247720,248600,243320,246320,251040,244760,239000,246280,235520,231600,230720
"P",223960,233600,239400,238680,242360,246560,241400,241400,252160,246480,253280,250000,253800,242480,251040,256680,258440,247240,242320,241480,241120,229480,228040,211040
