"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",20920,NA,216040,61080,218640,132560,241680,180400,14000,323480,88800,266520,281840,315680,105920,284320,108480,129320,121160,264000,45920,122240,212720,246280
"B",171960,69440,220400,249640,203520,119440,327760,321160,NA,230200,113400,245320,172520,319200,185480,185840,164160,187040,154560,231240,250280,181840,116280,263800
"C",154200,197600,140440,83600,140880,274360,137000,198120,183440,206240,284960,196840,96920,333600,243320,136960,176720,277200,325600,165560,219080,194000,213200,154120
"D",NA,120560,112360,261240,309480,158920,285920,328600,113720,36160,291800,197760,222640,333400,111800,270200,252880,151680,206640,248360,245920,275840,168240,267280
"E",285680,53920,224480,191280,202040,25040,314680,239840,177440,170520,163040,234440,165800,200080,92800,164320,332320,21640,69640,147920,272360,93880,137320,75800
"F",230640,45360,NA,236240,244040,225200,112160,239880,211120,124440,175560,147800,206000,238600,208960,289600,246840,256600,NA,NA,218480,263720,199080,54320
"G",275640,179000,NA,278200,113280,207760,196200,259520,272520,282560,269480,68320,163880,39360,154320,242480,210720,261360,235280,266240,162400,291560,47480,116440
"H",262640,209040,276080,185000,185440,263600,147200,190960,224000,203920,212320,176160,184640,216760,146440,165280,278920,224560,NA,141560,NA,132880,171360,77720
"I",52000,188480,202160,176800,63080,NA,287520,79960,231600,239480,158960,220400,200480,265520,183040,233640,188640,231320,173160,224680,298560,108800,NA,13840
"J",73880,174600,NA,267000,216400,209880,172240,111680,237280,198240,91840,204000,90480,211680,103680,247840,186440,188640,135880,206720,206280,222120,300800,289640
"K",177640,197600,299120,137160,179720,234080,129000,254120,207760,34200,314040,218720,217640,251920,160160,298720,263880,NA,151280,241440,135320,120920,177400,13640
"L",143800,132520,247040,163800,NA,89960,275040,189080,232080,163640,58040,147760,109400,NA,207880,250440,NA,176200,155800,231760,214280,183800,259520,24480
"M",249160,215360,286560,261040,252640,270840,126240,299120,113720,335440,334400,86040,74720,353200,264240,236840,315280,294160,162160,NA,283680,323520,182880,141120
"N",96200,225760,75040,221720,232720,170680,3e+05,250120,154480,210280,237360,55600,189520,178680,129560,160560,275400,230400,245880,198720,139920,NA,179840,190960
"O",158640,138160,208760,NA,152440,43840,279960,NA,226760,136960,284280,167360,239360,265880,160320,NA,249320,249040,173880,253800,225040,269520,113080,118520
"P",188800,NA,126040,63120,250360,223760,227000,166800,124120,313040,121240,215360,240880,283840,119480,183680,286440,256600,46760,225880,NA,123960,NA,193840
