"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",57760,NA,83720,1440,137800,1680,166920,2040,1440,194960,1840,140320,153760,183680,120400,149880,1200,1440,1120,92280,3240,2360,107680,159520
"B",68440,61920,104960,122920,106520,1960,211720,204600,NA,132920,3200,176280,3120,188240,26760,133560,8000,110560,4080,153200,161440,103280,18480,151520
"C",84680,128840,98520,2200,3040,181560,2360,2720,104880,173120,169880,184880,98480,183520,151520,2160,1960,190960,194680,2840,175200,14160,149800,67240
"D",NA,139800,114160,193520,185000,50840,175320,177920,131640,3560,183920,152360,144320,186440,2600,142520,198280,2200,132960,156960,177560,184840,95520,137400
"E",195280,2880,180880,21720,2360,2440,204720,168800,2560,2080,2240,186680,3000,165160,3400,3200,192760,2680,2600,2160,181920,2440,115760,106040
"F",191720,2000,NA,165400,188520,193040,2200,138560,130040,154960,11320,2000,188480,158440,160720,193080,151360,200040,NA,NA,185360,136200,182240,1200
"G",185360,130200,NA,185400,108400,13480,2320,188120,187680,188240,191120,2760,17200,5040,147200,162840,142120,192960,195120,187920,2520,179520,2160,1040
"H",161320,186720,163720,5080,96480,188080,2360,2720,145960,158880,146120,142040,151680,162720,3240,3160,193280,148160,NA,75960,NA,133320,129560,1280
"I",1960,159200,123840,15000,2120,NA,189600,126280,185720,186040,3000,190400,184560,184200,186920,206240,151320,154440,155520,190320,189160,2760,NA,2000
"J",139120,130680,NA,192120,155320,181440,5200,2640,189400,185160,2560,170760,3240,190280,2880,183800,151760,131760,2640,175040,139560,156080,179600,175080
"K",171160,172000,183160,84960,77280,174040,160360,169920,156640,2960,179200,184960,180200,174200,3080,191600,206440,NA,2720,176080,149680,142640,169960,1800
"L",130440,29400,190080,4120,NA,65440,183600,162200,205600,2520,2320,6200,3000,NA,182040,180240,NA,149960,2440,175000,142360,123040,183360,63600
"M",97640,129560,154480,114680,173960,172520,3360,180680,3480,203000,182760,2440,109760,179760,174240,184280,185720,175440,3360,NA,154440,165360,115280,18840
"N",1880,156800,2440,186320,164840,164120,183080,173560,86720,191240,172880,117440,182920,2600,2360,2480,168560,159000,173360,160760,124160,NA,121160,100360
"O",147760,2000,167400,NA,2640,2080,183680,NA,181400,3520,178160,168800,178760,172280,78760,NA,179440,169440,168160,157760,153320,160800,2080,106080
"P",171240,NA,1120,1280,177400,171240,179720,123240,1920,181720,114720,185440,171640,166640,18000,187240,179800,182960,1720,140880,NA,3000,NA,94920
