"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",32298,31898,37416,39413,35757,36864,37295,38670,38099,34841,33198,32640
"B",39288,28753,30922,29075,35837,28898,34560,29703,37147,26331,31441,44025
"C",40442,35300,34886,37351,35680,38835,36792,31585,33731,34520,32040,31848
"D",38462,32265,39421,37707,41387,34905,40620,34531,40980,30168,31359,34137
"E",43464,40062,39772,39154,41508,44656,44961,41862,39567,35241,34960,33380
"F",42743,37535,39678,39769,44907,40490,45650,43480,48009,36716,32372,35965
"G",39606,41224,43803,43224,48930,45988,46607,47099,47767,43007,40391,35108
"H",33915,46065,40154,42066,45642,40388,40170,37911,34881,32778,31158,33901
