"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",320,NA,155480,1360,151360,143840,163320,76760,1360,182120,800,840,5640,179760,880,720,2440,1280,2600,840,1520,163800,1760,164600
"B",280,720,66000,145320,1400,1720,184120,162440,NA,1280,1000,2960,151400,76720,148080,1120,2800,840,1440,55600,172520,170680,63040,163280
"C",480,640,960,1600,1760,177440,1800,152640,2120,153640,1440,1600,1520,174400,1480,4000,137440,170080,13280,58280,157480,135560,190440,1560
"D",NA,800,1440,160480,170800,1720,1720,1560,1400,1920,183800,1760,2280,179920,1440,1520,159880,141200,1360,1560,173600,190440,4120,153680
"E",188360,1160,161600,148240,140360,2160,177920,2680,129080,138200,27560,158800,141760,155680,1960,42680,171960,1640,1680,3360,96320,1840,1640,920
"F",1280,1120,NA,1800,158360,77440,1880,1600,1920,2000,153040,137400,169440,1920,1480,161280,2000,3720,NA,NA,171080,2400,159360,1120
"G",182440,1400,NA,147000,1840,144360,133000,162760,170920,172840,28680,1960,147360,1560,1680,4960,1880,162080,163440,164880,141000,183160,1720,131880
"H",960,185680,1240,2960,1560,164800,2280,139520,2160,1800,2120,1640,2080,2040,128560,125480,165960,2120,NA,2160,NA,1960,157280,1480
"I",520,800,1200,157960,1440,NA,174800,1920,157120,173280,139680,175440,168080,180680,157880,154880,2520,1880,150080,153880,114040,1960,NA,1400
"J",600,880,NA,173560,1800,114160,82280,1800,108920,171040,2240,2880,2720,173520,3360,172520,2320,1680,2200,1800,1440,5200,210120,17920
"K",103240,7280,9280,1840,1640,170440,1800,173080,1680,1960,173280,172800,182160,2600,139280,174480,161240,NA,146080,164520,1720,2120,154240,1280
"L",920,1400,172600,152760,NA,2280,92440,2080,1920,143880,2240,152600,2000,NA,176040,3720,NA,135880,143800,165640,2000,112000,164400,1160
"M",1200,150920,167040,2320,165360,171960,1920,10360,1640,5880,188040,2120,2200,175000,175120,175880,125640,170520,144360,NA,5720,171880,1680,140040
"N",79080,159520,2080,170720,1960,83240,180640,171280,1760,180280,2080,1920,171120,143880,17880,156440,182600,3360,177800,171480,81760,NA,1440,1120
"O",159360,158560,2000,NA,156440,1680,2240,NA,174560,2120,125240,1880,185160,180680,2480,NA,183280,174440,169880,177240,172360,177120,139520,920
"P",166000,NA,142640,1360,1160,180080,90520,1240,4080,185160,1240,187600,185080,1920,142160,158520,2320,6280,1400,1520,NA,1400,NA,760
