"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",120,NA,131600,680,88760,67560,76320,51440,280,62160,34240,10360,56240,138480,560,240,13160,12840,21160,400,400,22600,35040,106160
"B",8560,200,4200,13480,720,1040,84960,35080,NA,5520,720,15880,34000,12240,24920,320,2840,360,2920,16360,92240,36160,18600,107560
"C",120,960,240,400,640,47520,1040,23720,6920,24360,440,15080,480,63440,520,2440,13320,60320,12320,8720,43160,17200,106880,720
"D",NA,200,240,46680,60000,480,800,960,360,480,101560,560,440,46640,480,400,29360,19080,520,3600,58720,59360,5960,55400
"E",101040,360,5800,7320,11200,360,7280,3760,10840,15040,5800,11640,8280,14240,320,1960,61120,520,520,2040,8800,800,440,320
"F",14800,360,NA,240,19560,5040,200,960,520,560,27840,18560,68600,440,1080,32800,5080,7480,NA,NA,69920,1880,47520,880
"G",115360,840,NA,6240,200,5920,4080,15960,60960,46240,9280,520,19080,240,280,6280,440,62760,35040,46400,20520,55800,520,23200
"H",2440,32440,1800,1760,720,20720,600,20880,880,440,320,520,360,640,3520,6440,73400,360,NA,400,NA,560,26200,3560
"I",960,200,320,20040,200,NA,52600,360,16680,58280,10920,92400,28320,37440,27040,14240,440,400,21800,12520,12160,880,NA,400
"J",800,1040,NA,21680,320,6160,3600,520,6640,26880,520,1040,800,41160,1640,52200,640,960,1680,1200,360,16400,21520,11520
"K",13280,6600,5840,480,600,52480,480,55560,360,400,23960,49320,52120,6040,18760,29720,33960,NA,21680,55040,360,400,21720,320
"L",240,1160,72560,9360,NA,520,6880,3040,2320,6320,400,14360,600,NA,51960,800,NA,6160,13160,48320,760,10120,65840,360
"M",520,36600,63080,560,18400,27600,480,6600,360,5800,50320,360,400,8760,43480,12480,15440,34200,9520,NA,5600,72280,600,34520
"N",23920,57280,440,9280,4440,8400,51360,31080,800,24960,5920,400,15480,9520,3600,20280,65040,4240,51480,33040,28920,NA,480,600
"O",71160,31360,1400,NA,23280,440,7320,NA,12760,2240,11120,320,20920,48120,1560,NA,76360,41040,34720,66160,56480,48400,25080,440
"P",79800,NA,13640,360,680,60280,26080,280,6640,52800,400,69640,54280,440,22520,10600,12320,12600,360,560,NA,2880,NA,19840
