"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",14920,NA,221480,136360,154880,119600,145880,132720,11880,264760,130080,293560,349840,264200,18760,259880,120000,135680,122280,290600,50640,130280,226760,299720
"B",171600,14920,219080,166000,159840,123000,293280,164560,NA,145720,128720,271440,134200,148920,118680,24680,122600,116240,125880,158360,258160,155240,130440,269640
"C",191360,270640,89720,138320,147200,353000,122040,145080,148520,136200,214080,259840,85920,270920,259000,122800,115640,320960,288520,123920,139440,144360,254200,283880
"D",NA,14080,77240,223920,312800,144680,281160,311600,12720,12760,257160,258800,232000,227080,132320,197360,151520,124600,162480,211680,255240,343600,141240,315000
"E",261200,63240,141200,157120,143800,13480,340960,156560,110800,114240,114160,265800,144640,130560,128120,125000,253640,12480,71200,124120,274560,133360,115760,13920
"F",251800,56960,NA,349240,173640,202120,123680,163160,158040,20040,124080,116880,301040,228480,325080,187440,165640,346520,NA,NA,183160,217960,142600,122800
"G",316640,160960,NA,378600,18240,138640,133320,302520,273280,230640,270560,116640,148640,13360,179120,160040,222360,270320,154320,293480,113400,361280,110800,113720
"H",286400,303120,269400,161960,157040,199320,135200,130440,235000,223120,244560,215920,334120,281160,121240,125120,251280,242160,NA,154920,NA,14280,134640,114000
"I",117160,195160,158760,152400,65920,NA,298400,14600,145840,255240,108240,248800,297120,332600,157680,190920,221640,316800,123120,140320,328480,132280,NA,11960
"J",18200,142360,NA,241800,337040,317920,133680,125840,295120,287360,116160,233920,142960,287360,113760,248240,242320,136360,119520,324280,296600,182840,324160,236720
"K",143520,169240,285520,179840,146040,283320,22280,321200,226960,14120,231840,306760,302720,285400,128320,332520,159040,NA,122160,265960,17120,18520,133880,11880
"L",253160,146120,292400,137000,NA,84120,367640,138880,293000,113840,58800,125440,140680,NA,331480,328600,NA,170160,118280,218120,264080,144600,289240,14320
"M",304480,308520,280600,342440,161080,333040,136240,328400,131440,217920,223120,109840,15840,234120,261040,157960,293080,320200,107440,NA,180720,350160,167680,115240
"N",116320,205240,108600,197240,304280,140480,282360,163880,156640,146640,265080,15200,150640,119280,128040,131920,334560,243720,274320,234880,143920,NA,188800,170040
"O",135360,126680,236200,NA,120400,50040,247680,NA,175400,109280,286200,267680,293080,291880,139520,NA,322360,227840,138360,230080,274920,196680,110640,133640
"P",294600,NA,106800,112960,289800,255520,172320,142440,133400,293960,94280,264720,261320,222120,122440,149240,295240,332160,57760,135320,NA,123400,NA,220200
