"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",80,NA,82800,520,63720,42600,70800,28960,640,21520,760,360,28280,113040,520,360,17680,17000,16360,560,600,43120,3520,108960
"B",800,240,24920,100240,840,3400,133480,123320,NA,3000,360,22040,47800,47920,41040,560,17360,760,2640,63720,105960,58080,14360,103800
"C",200,280,520,920,960,115480,2000,45880,15600,51520,640,4600,880,119960,880,14840,44880,117880,32040,25920,81760,39960,86680,800
"D",NA,440,840,147240,128280,1040,800,640,520,880,124360,880,760,129080,1000,1080,107560,43000,840,2320,105320,115720,7640,97120
"E",103920,800,77960,55320,49400,1200,35880,30840,39640,40400,22760,59400,47640,64080,840,23280,126880,1000,800,17880,62600,1000,720,480
"F",3600,520,NA,1200,134680,105240,920,960,880,960,51280,42200,126120,960,1160,128640,12160,36440,NA,NA,125800,1320,46920,480
"G",129400,720,NA,70640,1040,28880,18920,99200,129040,99800,29200,760,52840,880,760,46400,1120,121880,135120,117880,41760,114160,760,35160
"H",600,81400,4320,21400,8760,130760,1240,41160,1320,1080,1040,1240,1120,1320,39440,40320,96560,1160,NA,1160,NA,1280,50560,1320
"I",160,440,720,59440,1000,NA,123080,1160,78760,135160,42400,129360,125640,134400,87000,112880,1040,1000,71920,123080,109840,1040,NA,640
"J",320,5080,NA,141360,1120,64120,44040,1320,87400,129520,1600,1480,1800,133400,3160,136800,1600,1160,6400,1480,960,37680,68200,1440
"K",37960,31040,26640,1280,1280,139000,1240,123120,840,1280,109800,122600,126120,12840,43960,131680,141520,NA,47600,125480,1160,960,60600,480
"L",600,1120,119400,47960,NA,1600,76120,50560,22160,39200,1400,54520,1200,NA,121960,2000,NA,55800,46400,115680,1360,32400,7880,440
"M",680,97280,135400,1440,110400,138640,1680,46080,1360,64640,153480,1320,1160,122640,129520,130680,113960,117880,45560,NA,75160,118560,760,45160
"N",26800,132120,1080,149200,24640,85320,125560,132800,2200,123520,8040,1200,125920,43120,31000,51520,116320,13320,141400,131760,52080,NA,640,480
"O",51280,42320,2200,NA,48440,1240,22280,NA,108400,20400,111320,1480,117120,127120,18920,NA,118360,116280,119640,125640,116320,143200,38600,360
"P",75360,NA,38680,560,680,131680,99240,1040,25160,138120,1120,123240,130920,960,53560,90120,28520,58320,960,880,NA,2400,NA,960
