"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",46,14506,14802,16518,15408,14792,15636,16182,15783,15324,16652,16622,15682,18060,16279,15973,15433,16736,15490,15608,15336,14526,15160,14864
"B",75,14142,14679,14411,16831,16113,17125,16394,16766,15446,17020,15819,16485,15502,16224,16451,16938,15422,16101,15686,16006,15687,14809,16367
"C",69,9547,9148,10306,10314,12276,10810,10738,11078,11977,12095,15223,15843,10431,10181,10332,10199,10203,10861,11097,10386,11002,10734,13367
"D",57,14368,12950,14590,16143,15418,15586,16872,16647,16861,17433,15341,16002,16638,18159,16802,18099,17375,17385,16358,15965,14239,14617,14367
"E",54,14989,12825,15416,15042,17455,15772,15377,17226,16256,16754,15652,15056,16151,15611,16416,18207,16399,16401,15771,14415,15948,15523,15367
"F",35,13878,12796,13884,15434,14758,14668,15800,15879,15719,16250,14533,16668,15800,16557,14910,17504,17092,16051,16738,15687,15452,15024,14058
"G",100,14835,13686,14295,15104,15113,15730,16074,15661,15964,15761,15879,15966,16412,17193,16636,15673,17713,16278,16060,15335,14866,15398,16507
"H",73,14076,14572,15228,16820,15852,15910,17390,16841,16521,16043,16100,16367,17707,17562,17416,15658,16443,17740,15516,16611,15274,14922,16955
"I",62,16064,14855,15718,17070,17768,17534,16136,17279,16820,16568,14471,16105,17227,16647,16696,17385,16707,17203,15310,15894,14146,14849,15744
"J",70,14684,14572,15719,16536,16713,17216,16500,16873,16032,16502,16470,16768,16683,16591,15586,17383,16439,15679,15731,14413,14643,14375,14306
"K",81,12706,14925,14995,16860,16605,15654,15437,15777,15907,16585,16219,16058,15445,16533,15255,15856,15187,15807,15830,14887,14360,13357,15484
"L",62,13289,13640,15519,16401,15933,15570,15650,16253,15776,15454,15035,14567,16398,14893,16644,14830,17132,15403,16207,14559,15041,13575,15246
"M",46,14127,14209,14337,15380,15058,14813,16046,17728,15617,16540,15085,15965,16740,16439,15442,15917,16143,15413,15534,15708,13107,13722,14837
"N",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15052,15265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15243
"O",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16812,15561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13478
"P",54,13750,14815,14620,13509,15373,15112,16438,15198,15991,15110,16417,16750,15145,16102,13768,15347,14900,14857,16103,15308,14530,14436,14731
