"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",320,NA,167360,1040,45640,840,45320,1080,960,221160,920,43080,74880,175280,6560,33320,440,520,760,32200,960,1040,53760,155600
"B",28520,8520,126400,137440,21680,1440,189600,143000,NA,29960,1040,90800,1520,122960,6000,14640,880,34040,1200,142040,181440,42600,1440,159840
"C",30360,69320,30240,1200,1640,178320,1160,1160,1000,22720,27200,90040,1440,140880,57120,800,1400,210480,111400,1880,127240,4440,188280,21720
"D",NA,9560,2520,142840,140320,1360,72160,67880,11480,840,151520,59680,30240,135000,1200,45560,145880,1520,42480,72920,148080,183440,1520,159120
"E",204480,1080,121840,1800,1560,1400,205920,23360,840,1040,1240,153120,1720,58200,1320,1760,192800,1520,1720,1800,145080,1760,29200,4200
"F",63880,1000,NA,67600,117440,69520,1480,50440,11520,17440,9640,1280,154120,58920,54840,155960,62840,101880,NA,NA,154360,68520,127560,560
"G",160360,40600,NA,136920,14120,5600,1280,161400,120920,191000,109440,1400,8080,1480,27800,72880,29320,182240,133880,150080,1720,175760,1160,600
"H",66880,198920,68640,1080,1440,181760,1640,1640,67400,29760,27920,55280,43560,67040,1720,1840,205600,40560,NA,1600,NA,15200,29120,680
"I",760,23960,3520,4680,1200,NA,163160,16200,111600,175160,1960,162880,185120,166680,101360,134600,29920,40240,63720,143560,130400,1600,NA,1080
"J",6920,4840,NA,134320,61240,138040,1560,1680,122600,208440,1800,60880,2400,153280,2360,198360,64240,8440,1240,68560,37360,70200,201080,75800
"K",13960,96040,91080,1360,1680,171760,14720,147600,24160,1440,134840,177920,166240,82400,2200,159000,160440,NA,1880,171640,12280,19160,52600,880
"L",22400,1560,184400,1840,NA,2000,140960,15640,73400,1520,1440,6880,1640,NA,165000,48840,NA,48200,1800,157280,54120,2040,148440,800
"M",46040,197560,194920,63640,112440,179840,1960,100520,1440,105680,126920,1360,1560,126120,132520,147080,141000,191200,2080,NA,101000,160520,5360,720
"N",880,164640,1600,127120,77200,24040,146200,135280,1640,146720,81640,1840,138080,1680,1480,2360,167640,73120,128920,154240,3760,NA,30320,27520
"O",17120,1400,60080,NA,1160,1720,80160,NA,115160,1720,116960,35120,176800,144000,1240,NA,145360,121320,112400,114280,122600,131640,840,16440
"P",152240,NA,880,560,51480,131120,117720,13520,960,130280,4600,153480,131320,31720,3280,78400,68960,82880,1240,39840,NA,720,NA,26840
