"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",267889,329553,326737,320890,314174,340716,328854,342223,352368,341737,312170,239950
"B",349009,331636,348455,339255,357155,377700,333677,303946,315794,343865,270906,286907
"C",351667,345729,360841,370530,379799,381567,355955,343572,353118,358991,294682,285103
"D",366749,376004,368925,349757,353385,327219,380504,364992,332996,380478,315600,304460
"E",362284,376200,370127,361424,362773,353246,387251,349581,391313,383908,272934,334544
"F",355620,363969,365019,375411,375594,363623,375426,332001,370446,340944,293248,321947
"G",327249,357755,367529,376844,349110,380590,365255,355394,343454,359872,322686,320568
"H",304511,316654,339330,330048,350924,337138,316335,312621,293596,306579,285486,261229
