"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",62720,NA,36320,40040,55320,45880,58440,53840,43440,27360,51880,57240,67080,26800,47240,41960,43200,54080,52200,55440,53960,44440,38720,54440
"B",54880,47240,35440,55920,57120,43960,27000,54360,NA,56480,59880,26560,58840,56080,50320,57560,46800,68200,50240,49400,27520,46360,46440,51320
"C",64920,28880,67560,45480,47480,29520,41680,49240,48560,51480,52720,18720,65080,33960,18640,41000,44280,16720,25400,47600,51240,49640,31680,41840
"D",NA,56200,67320,48240,19840,53640,17320,15560,51320,47200,18560,14440,58240,31800,45960,56760,55320,40720,55880,43240,15520,24000,49440,33760
"E",34400,60880,46840,47200,45840,45080,15960,47160,39360,39160,42040,14240,49560,53760,56960,41160,22840,38320,55360,39320,14200,40200,63120,45600
"F",36160,59800,NA,22240,51840,42920,41760,44680,49960,55840,46560,40000,14320,33880,31320,47080,49560,33600,NA,NA,41480,43120,50360,42840
"G",27480,48560,NA,23480,42080,48920,40760,24200,15160,22480,14800,41160,52000,48280,60560,49520,54040,32360,44840,37600,37440,29480,45440,37200
"H",38840,18840,13440,46520,47680,40000,47360,43800,15560,44120,41720,39000,40400,34680,39240,41400,20120,23280,NA,55160,NA,53880,47840,47600
"I",42360,65600,48560,46480,51640,NA,13680,52000,47520,13760,40640,14840,19760,18000,46000,48040,62680,38440,47800,43320,28240,38520,NA,42360
"J",55720,52400,NA,46480,14960,13400,44240,43440,17360,22000,49520,11040,50640,27880,37800,14000,17240,44400,41760,17880,42360,40640,25280,18600
"K",52520,56840,22440,57320,50720,12200,54120,13960,42840,44600,12920,13920,10400,16360,39720,30400,43680,NA,43480,15680,51920,52280,48160,43680
"L",72480,51680,27960,46120,NA,60440,14680,45080,9920,38720,58440,45840,48640,NA,11960,18920,NA,43960,40880,29720,47280,48000,20360,48240
"M",50200,31040,24560,37760,43440,12520,44640,12800,51880,17240,10200,37920,52680,28000,11200,39880,26200,12120,39080,NA,53240,19200,53840,46240
"N",44040,45760,42520,45320,27600,42280,11880,41760,44360,42320,12640,52200,43160,37920,34760,43320,12920,36200,11440,13760,46360,NA,54240,53840
"O",58640,47200,25960,NA,46600,50560,12440,NA,42520,49080,14720,14920,22640,17520,45080,NA,14920,37320,40640,12680,11680,38760,40480,60840
"P",45480,NA,41240,47880,18960,15560,42880,56720,45040,33080,68880,16120,17040,17800,53480,45360,31480,18280,53720,48960,NA,46360,NA,48200
