"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",35885,35369,31779,34394,32120,32633,27437,32304,32348,32651,29177,24902
"B",35359,26975,24602,26309,24901,27851,25245,24581,57921,29884,25788,30105
"C",39310,35096,35860,32315,36697,37001,28172,37610,33659,38679,32931,31946
"D",41213,35836,36386,38301,37379,40545,43022,42302,33891,41881,32800,43654
"E",39750,34346,40548,39083,38015,47723,42671,6723,37180,45922,43245,38772
"F",37026,38752,43599,38078,50978,37379,34940,38236,49260,38170,39543,33755
"G",37611,34758,40176,39881,44161,39030,44325,45724,68618,63329,40447,43374
"H",31276,37834,35635,33038,47847,38529,26838,37749,42783,40950,39645,28749
