"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",2440,NA,279400,13760,46800,34920,59480,39040,2160,310520,35280,243840,301000,315680,1880,51560,41560,46280,36600,59440,6840,17360,229640,274480
"B",69760,1760,258040,97640,38560,51640,315400,173000,NA,81720,44120,267440,58720,151520,77400,2640,69480,11320,61560,141400,300120,39880,23520,292880
"C",33760,231480,6320,36800,57920,278720,43840,62920,67600,73920,4480,252080,13240,295840,186920,39840,50760,278240,291400,57120,100800,47280,295680,64760
"D",NA,1840,8360,276760,263480,53600,267560,252280,3440,3160,296320,173960,5600,313160,57240,59480,105040,51840,44640,229640,264160,282560,40120,310320
"E",331720,9960,89280,68760,70520,4320,309840,107680,40920,43000,54600,283840,60200,91280,37680,49400,277640,4520,15320,51080,275760,45480,11360,1560
"F",278240,9160,NA,192960,173200,237440,46160,123160,68480,3520,79040,56360,267000,179600,263920,257600,122360,248760,NA,NA,227440,198640,77520,25160
"G",326680,94680,NA,300200,4720,72040,49840,281600,274800,285440,282920,27160,70920,5040,11040,161960,6160,288120,183560,308920,63320,335280,22360,24560
"H",263680,295440,319120,64160,77400,254720,54240,58280,235760,5320,4480,137080,49640,196880,53160,61320,278360,9800,NA,38040,NA,4800,74240,40280
"I",27600,8760,77560,75720,17040,NA,330400,4960,121880,270440,49720,257520,339400,288120,139440,230520,7960,14000,87920,181200,347880,49640,NA,3080
"J",1680,62440,NA,240480,209280,240280,71400,40480,277480,256280,34320,213880,48960,322640,54760,292960,66120,82000,64960,245720,49320,145000,323240,315680
"K",77640,208720,301800,34480,58880,283920,3680,291120,5800,5640,302160,261520,318520,320880,64680,341840,155600,NA,80360,315440,3960,3200,88200,3080
"L",8640,46840,305440,68920,NA,15360,285920,102320,273840,56360,16200,72800,60360,NA,296360,17240,NA,88840,77480,298640,151920,79080,313040,3320
"M",201000,280840,342960,211920,126160,294640,48680,296480,33160,330080,347080,44320,5600,409880,327840,199840,289920,293000,77800,NA,236080,335520,60120,67640
"N",29760,224480,27600,292080,286480,107600,277640,157120,67000,141600,277800,5760,194600,57640,48720,81360,268160,198840,292160,246080,89680,NA,30640,51080
"O",52080,55480,270760,NA,70520,15840,302760,NA,163800,65920,309360,47560,333200,313480,84160,NA,239880,259280,135160,274880,258240,282760,41800,13000
"P",309440,NA,54680,30440,209200,272280,283720,34000,60840,358080,20840,258640,308600,76400,74720,117800,295880,288000,14840,79200,NA,63520,NA,95840
