"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",306200,NA,219560,279760,245920,237840,258560,260760,255840,289160,240520,257960,308960,328280,276360,269560,248360,241840,268360,272000,245400,258280,314280,260400
"B",314120,237960,214000,278400,226920,237960,284080,254720,NA,267440,220800,238160,240160,255640,236080,251920,262200,236480,274920,261880,231120,260760,223280,283040
"C",252520,216680,220280,218680,214800,217880,221400,223760,219280,235400,215320,220240,240920,223960,225120,216960,212840,222720,224680,216160,212280,213800,228800,218720
"D",NA,219960,215960,221160,217600,214640,223320,242800,229920,226680,217600,220320,241400,220960,216000,229720,226560,216720,231360,237600,210400,239960,214520,250440
"E",273360,231480,213560,222960,218360,214160,232200,227360,216120,216160,213240,229960,220240,224480,220040,219040,242760,217120,229440,231200,215560,231440,239720,227960
"F",281240,230920,NA,256120,217840,221680,216760,237800,220120,247800,214840,212680,268000,248960,218720,229680,227640,242600,NA,NA,217880,253360,218440,216400
"G",270360,230000,NA,226640,219840,212960,206840,241440,225440,224080,213800,215680,225360,229720,220360,220080,224840,213600,212600,230600,205760,253840,219120,209160
"H",264760,232720,226520,230320,214920,225600,218240,213520,227240,233920,215520,229880,261040,235880,210160,210600,250920,223720,NA,226720,NA,255400,239240,224240
"I",249960,223040,234920,220200,214200,NA,225440,216040,219240,221840,205720,224640,258000,237480,216080,210640,231080,208840,205320,207560,216680,213640,NA,229720
"J",306480,231320,NA,256560,221640,220360,206160,211840,235760,240920,210200,217040,247000,234760,215400,220320,240320,214160,213320,218680,210280,236360,236240,232400
"K",238640,211720,240320,221360,210600,212200,212320,209360,214240,210160,205880,214880,237520,220520,206440,204400,206080,NA,195000,199920,203000,226520,195360,191800
"L",277520,208360,249320,209880,NA,213200,205520,213040,206560,209400,209240,210280,232880,NA,211080,205560,NA,198720,198320,205120,202800,197760,198480,197600
"M",312280,219800,216640,267840,214280,212000,212760,227720,234400,287320,220520,213760,252120,273480,236520,249440,223040,219560,209200,NA,194000,250280,244200,245880
"N",237520,219480,198760,231640,212720,208320,218480,240640,219320,232800,203480,229080,236200,208480,206600,218840,226440,205560,226600,210760,189080,NA,219800,212360
"O",253600,198320,204280,NA,202040,207560,217200,NA,221560,214800,206440,235960,265480,217240,211880,NA,213680,204920,231440,201280,198400,228480,191440,193320
"P",259920,NA,218920,226000,209840,208320,208080,270640,224440,231480,212720,229680,256400,229000,228920,228840,262120,200680,221160,207280,NA,218760,NA,235120
