"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",9819,11247,10293,12875,9052,10403,9910,10212,11733,10722,8991,7163
"B",10286,116,135,123,225,189,444,795,2822,8847,5092,8478
"C",12708,197,114,202,193,560,579,3357,4691,8883,6731,8935
"D",12898,171,164,153,233,341,1317,598,5147,9326,10571,6640
"E",14015,211,179,264,326,489,903,2324,5655,10135,10017,5196
"F",12345,128,315,161,129,732,997,3967,7149,12992,6904,9662
"G",9641,225,154,412,308,439,1542,4279,6091,10654,15038,6358
"H",7312,12639,12094,11077,12443,11221,11577,13514,13988,11560,10236,7375
