"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",30082,36115,35594,32603,34711,37190,34360,34228,36201,35163,34210,31995
"B",37635,5661,5649,6498,4738,5500,5813,4449,4833,4893,4891,31518
"C",38490,13866,13106,12684,11828,12620,12868,12406,12876,10513,10309,36422
"D",38183,21837,21492,21707,21459,18230,23169,21412,22242,16077,24833,33241
"E",40004,32630,33346,34572,32930,33922,31824,35071,33595,30046,30853,33573
"F",40414,37712,38978,37477,37964,43227,40645,39626,41648,32104,35935,34571
"G",40435,39830,41260,43548,43491,44185,45032,43754,42719,40831,40532,37584
"H",33095,38580,41823,41797,42188,44919,39864,38870,40589,39498,40788,30890
