"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",11,10009,14852,14909,9067,14207,13370,15895,17165,22303,17508,14471
"B",13,44,52,60,125,1834,5105,3933,8370,6226,4395,31188
"C",8,19,36,49,103,306,2119,8041,10250,4223,5849,23419
"D",6,15,31,14,111,1336,2851,4054,4436,6244,4706,26454
"E",6,35,18,48,173,3014,4682,6365,5856,5305,6292,35282
"F",13,27,33,96,300,856,4543,5453,6786,6479,4529,30019
"G",44,440,260,959,3687,19994,28516,29278,15271,33061,14361,29262
"H",26,22748,11109,11619,15943,11408,15966,11398,18683,16253,28877,22211
