"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",243920,388600,283800,272240,204840,227800,269040,299080,313440,346640,276440,242320,336400,342760,256880,246440,241400,285840,282320,278120,251200,385240,250440,241040
"B",244800,397480,365280,270400,217080,202280,186640,233200,227160,300640,289320,346480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361160
"C",190760,312960,265000,225920,198920,154080,173200,185360,191160,215040,269800,239600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267480
"D",214120,281120,247880,189080,156600,189000,171080,164280,179040,191600,232160,178640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326080
"E",292200,286400,263920,216280,166600,189000,146600,167320,139000,235200,205600,241520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265680
"F",314320,254440,249120,145400,148920,161760,161040,145600,167920,138320,196760,228440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319880
"G",307560,291720,258240,178120,152960,160120,159520,161160,164000,214080,226360,244720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276880
"H",350040,265840,227160,237960,255960,276040,253120,278280,325080,220320,234800,274440,210560,217800,264240,275080,264000,291960,248480,297240,276440,302000,267680,247960
"I",265120,284520,219840,178520,200080,134360,128000,183920,155280,260880,172960,180400,221400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267560
"J",241440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195520
"K",239320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293560
"L",262720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256600
"M",258560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311520
"N",244000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277200
"O",301360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243080
"P",349160,256360,241760,230120,258320,209360,259920,263960,283840,252200,241520,260000,214200,227840,255200,314160,207720,206560,287000,187880,242080,265920,310560,307320
