"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",3600,NA,19720,29920,35760,31920,31760,36080,720,26200,24440,29880,32320,23120,12760,59360,33880,39040,34480,53160,16840,30800,30640,18080
"B",43720,15120,31680,26360,59160,28000,19800,28080,NA,50280,41040,27040,34320,32960,32280,29160,41800,82360,37160,39080,20320,43880,32040,23040
"C",81120,34640,87760,30000,35400,20640,30120,32880,39600,41920,112440,26160,29240,25720,30160,32680,31840,22840,25640,36480,36800,36040,18760,70760
"D",NA,20880,36080,26320,15960,40360,22200,23160,27760,1520,20840,31240,109440,20320,34080,48120,26480,29000,65080,26320,18240,24560,39960,20480
"E",20120,10480,37400,31440,28320,1080,21960,30880,31800,29880,29760,26400,31680,25480,36760,34400,20680,1200,17520,28560,27880,23120,50120,20800
"F",34640,11480,NA,29680,22560,25400,30440,31640,45080,6520,30840,27720,18440,23480,22400,27760,31320,26000,NA,NA,26360,47440,48800,25440
"G",20400,65840,NA,26480,14520,25120,33040,28560,19200,22880,28240,30200,29920,1720,112560,26880,134080,23160,25560,16760,31680,26720,22720,27640
"H",35040,29080,30040,31440,32160,23360,35600,29280,27160,115200,105800,33640,39200,25240,32840,31960,19160,69360,NA,47200,NA,17000,43560,25920
"I",25400,118520,46920,30440,19800,NA,19600,11600,29760,18560,28840,22240,20760,19120,22680,28240,128160,54400,28720,22400,24480,26600,NA,760
"J",15360,55400,NA,31760,29440,24480,38920,33880,24960,20920,31880,26000,34440,22200,30960,18760,34480,42040,35840,21880,39960,38720,21800,25800
"K",47880,42880,30920,44160,41520,16880,8480,20160,117640,1600,19320,18680,17280,21360,27400,22360,22880,NA,29480,16920,8040,16160,35920,960
"L",107360,43200,21840,29960,NA,34440,26000,26240,19480,30040,21880,24720,34520,NA,17120,62360,NA,34440,32080,15360,25720,33640,17880,4360
"M",38400,24960,17680,26600,19280,17240,35760,23160,44400,17680,15040,30800,6600,19760,15200,19880,21320,17200,27640,NA,23480,15640,43360,34760
"N",23360,45000,25800,20800,18000,20840,18760,24000,34480,20000,18280,6720,19600,29280,30440,26440,15600,27160,15080,14880,24880,NA,78480,66920
"O",36160,29720,19920,NA,20880,24000,22360,NA,22920,25640,21240,52840,19040,16200,22160,NA,14320,22480,20640,13560,14160,19800,33360,90280
"P",22960,NA,31120,26960,21440,14880,30160,60040,31280,18320,61280,17240,15200,49120,25040,23680,27920,28160,19000,29200,NA,31760,NA,71600
