"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",4360,NA,61440,11800,54120,26520,55440,32640,3120,102160,18080,40400,73960,109120,4760,33880,27400,33680,27680,34760,10080,30400,43360,106560
"B",38880,2760,62200,84160,25800,17400,113400,118320,NA,47360,21000,70200,38600,86360,38080,5880,36560,13880,31200,95760,93600,46200,32120,104480
"C",13160,25640,9360,8880,26080,111080,13840,35840,39040,47440,14960,60520,12160,120040,38120,21240,30840,101080,78080,34600,76520,40200,95200,21160
"D",NA,3640,9400,117680,118680,25360,53280,48640,5840,6880,114280,35720,15240,128920,20880,35360,92000,27840,26520,78160,118960,95320,37400,102120
"E",78040,6920,67440,46360,40760,5000,104400,59400,24080,25800,28760,93000,41360,56480,15920,25280,113080,4560,10040,20680,103360,15960,10320,6080
"F",39040,7000,NA,37840,119520,95280,12800,55280,37520,6760,46360,28560,122200,53000,48720,126560,73480,83760,NA,NA,29840,52800,59440,11040
"G",72080,28280,NA,94960,8840,44640,20920,114720,113320,112440,91280,8440,48320,8000,13360,94240,17000,121200,134200,139120,32200,135720,6640,21520
"H",31960,64200,48240,38720,43320,121200,22720,29160,47560,17520,17160,40240,33440,38960,27120,31440,114200,28120,NA,22360,NA,7960,51560,23360
"I",6840,8440,40160,45880,7360,NA,111320,6760,74360,115560,24960,110120,121880,119840,79160,125000,36520,36360,60680,128640,112800,19160,NA,6840
"J",4160,36440,NA,114160,38120,81720,38760,13400,97360,120600,14680,48680,21440,128200,14800,131160,46400,47080,31920,63880,31360,112240,121640,90560
"K",43200,56560,59520,15880,28800,114040,7160,117560,18280,8800,121520,114040,136200,80240,31440,134560,123720,NA,43640,131040,21000,8240,57800,6600
"L",9320,24040,90280,33040,NA,14760,97760,68200,82080,29680,9960,46160,27920,NA,113920,43920,NA,51320,38520,123600,50000,51320,120800,7640
"M",24640,68200,106760,41960,89280,131920,20320,105040,19880,107880,145560,11880,10240,144440,129160,134560,113960,123160,38080,NA,105880,136520,42080,43800
"N",14160,62200,10840,132800,90440,74080,119160,141440,40360,131760,86200,8080,127680,30920,28360,45680,128440,75880,134240,147640,23320,NA,29120,36760
"O",34920,32160,62280,NA,43720,8640,72320,NA,131480,43880,119280,36000,128960,139040,44800,NA,123440,129360,98800,134240,131160,142240,25760,10680
"P",88720,NA,23920,14960,65600,126280,112600,26240,35160,141240,20480,125480,135040,41680,46200,89360,69800,84600,8960,56640,NA,38000,NA,37440
