"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",378040,376480,398240,402360,428240,431920,407160,422720,403240,395360,433960,456520,424600,402400,424440,411880,431680,394280,397400,401520,405840,412360,431960,408600
"B",357360,360800,363760,410240,400640,392600,405080,416280,393360,389320,420400,439960,384200,397680,389520,409920,393800,422520,402200,397280,396720,393800,392440,375680
"C",381880,9560,5120,2320,3120,2080,1440,2240,1760,1760,3280,390200,5480,3760,1320,1640,2280,1640,1560,1960,2240,3760,17920,368680
"D",373680,190720,17200,4240,4120,4120,7080,4200,4040,5000,5320,399880,7160,11880,4400,1840,2480,3720,3760,5280,4640,13480,34800,404040
"E",383040,547200,483840,447520,506280,466040,495760,494480,494560,522160,474960,387520,505880,471240,495360,481120,500520,440160,490800,473720,498920,530440,520880,369200
"F",374560,497640,526160,586480,587680,591600,603760,623840,615720,595000,553920,394360,587560,594040,589600,603960,615240,630120,587880,612320,596680,536640,538080,377760
"G",365640,429680,434200,474400,498120,569160,604280,601280,602920,616000,626840,381080,593800,596640,596680,596240,615320,596240,589440,565160,476480,435840,478360,382200
"H",363960,420000,394440,404080,414880,459600,480280,489000,484360,487120,479480,378520,492560,491400,524040,516880,493960,540200,470960,443720,402120,396840,442120,365080
"I",375720,425280,392840,371960,397000,398880,420880,420960,410280,410240,435880,375880,438920,433600,424400,411120,440480,437520,414080,390280,395960,383840,395280,357120
"J",357400,403120,382880,368440,376360,377040,381200,391640,376560,379600,390520,378800,399400,399560,396320,405000,405840,401840,395680,395320,375560,388280,395680,360920
"K",368400,345760,353160,340440,348160,346360,355120,349280,348040,352760,343560,349200,358320,351840,362280,364000,367200,370120,352960,356360,352640,347200,346440,338800
"L",337840,375560,362680,361280,353360,361080,342520,343280,360960,360600,351720,344960,356520,361840,375960,365520,371440,362240,370680,378160,366400,376280,384400,363560
"M",337160,321160,338280,330640,333000,328720,358120,352120,331600,327680,336320,340920,341400,336560,345920,338760,340160,340240,342040,342360,332480,329640,333800,330360
"N",324640,307920,327840,2480,3280,422720,500960,513720,414680,379280,341160,327040,344400,345200,330760,338640,359200,359640,334320,336240,336600,343640,334080,340800
"O",313160,314040,308640,307720,320440,320680,344440,334120,320280,316120,322560,317080,314120,328040,328600,319800,329200,335280,327880,323320,316520,308280,314720,320720
"P",308040,306200,319200,319440,326520,325080,317320,335840,334280,339680,357560,339200,347200,353120,345760,331200,332160,343120,349000,340880,338280,336240,331320,329640
