"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",30700,28499,28429,29063,29568,28113,28572,29405,29302,30084,27676,31390
"B",29597,94,1222,2983,8140,13588,26003,12307,13031,12877,13024,30941
"C",29406,496,3374,11161,19644,20870,24920,20824,21620,22022,22913,28789
"D",27888,802,6252,16264,25161,26402,26256,26309,26216,26886,27450,29868
"E",29796,1165,6004,16920,25938,26026,25180,25872,26382,26392,24350,30398
"F",29971,937,6323,16425,26546,26363,26398,25744,25065,23006,16741,13071
"G",30131,1060,6418,17983,25768,26931,25629,26759,23170,12058,10105,15763
"H",32057,30540,29335,30043,29313,30940,30042,29153,23551,13695,10404,17489
