"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",800,NA,212840,24160,193440,156280,209400,190120,2640,278680,208880,232080,352320,291000,2280,5040,229640,194560,171040,58640,3120,189200,255000,310960
"B",180920,1960,180920,89480,16040,124920,276000,233000,NA,220120,85400,252240,197160,240160,175440,3160,196560,4160,192920,246600,275200,177640,191920,278720
"C",28960,221920,2280,135840,129720,232120,205280,208680,207440,196640,4000,295880,4080,325560,74400,218120,185960,307360,269880,191280,191200,142920,251680,39920
"D",NA,1640,2360,211200,284560,41000,288160,303760,4160,4200,328120,34000,4480,318320,140200,4840,231400,197240,4360,274800,278120,254640,206120,218680
"E",266000,2040,181440,148920,131080,4160,300080,229040,237920,228680,233920,302600,202160,252440,4800,236440,293560,4280,3760,235360,262680,164680,3160,2560
"F",262560,2800,NA,94640,220200,233560,79280,262360,5080,4640,239320,224400,331320,212200,275800,267880,247240,245360,NA,NA,229600,206600,220600,175960
"G",243800,188080,NA,258000,3520,131080,237640,301840,278720,314800,318560,4280,233280,4120,4280,282600,4240,261640,211760,302280,179560,234240,4840,166000
"H",221120,301640,251720,116560,196760,241400,200560,223000,305880,4920,4480,3960,4800,194760,232800,207480,275240,6120,NA,4120,NA,3640,183480,129640
"I",202840,3160,131840,138360,3600,NA,328520,4600,235720,305520,237680,315080,333920,311680,228800,248400,4480,4040,209040,253440,244920,141240,NA,2440
"J",2080,177200,NA,232840,128840,295000,224240,70280,284240,306400,4680,269000,5440,313720,239000,283520,145600,188320,187120,282440,3720,223600,257880,222080
"K",100280,219080,249800,4400,53840,290240,4160,331840,4760,4640,322600,310920,388800,324640,209400,293240,270000,NA,200560,304240,3440,3600,187720,2160
"L",2120,86080,210200,75640,NA,3960,277080,257680,296720,230840,4560,191960,86080,NA,326320,5520,NA,217080,207440,306960,42400,177000,260400,2200
"M",122600,184600,216240,33360,190600,272760,4600,299320,4800,334120,297680,129280,4200,295760,305000,287800,303760,284400,209200,NA,223440,262720,92120,131880
"N",128280,153600,3920,227160,260720,196360,267760,250000,140360,250400,264360,4160,211760,224240,224560,222080,318120,258400,318360,319000,197920,NA,29080,126840
"O",160040,182400,238720,NA,204400,3680,268760,NA,227080,192120,279360,4040,313000,291360,203160,NA,308840,260560,236440,293480,303720,231160,186680,2240
"P",238360,NA,210600,2240,162280,276840,218680,3560,152440,225600,2520,272960,277360,3520,181640,195520,258480,273520,3280,165040,NA,148480,NA,148840
