"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",7760,NA,240040,12640,32360,26600,55880,37080,7080,277680,24400,174720,270600,259160,69960,180680,31480,30800,29120,144080,11560,14800,199920,263880
"B",47840,51560,217360,81840,38960,37040,301840,139120,NA,59600,35720,236040,58120,135320,53480,45200,47640,34640,43640,126280,234280,33320,17600,260600
"C",62080,212320,50000,27600,42680,263880,35640,47720,56080,59600,153440,222240,25200,279000,193560,31680,43720,228560,222080,44400,81240,38720,256400,172120
"D",NA,54840,25560,257160,235040,43640,226880,198000,33120,11880,240560,187680,123120,279800,36640,88360,91240,40880,54120,171320,225160,286840,32040,267760
"E",279080,16760,90520,67520,57000,12880,313400,77920,37400,38920,41520,240520,66480,84120,29920,41680,268640,10320,20960,41440,246200,35040,38520,38280
"F",226680,17960,NA,213000,156040,242520,35080,76880,52520,28560,65960,50760,266360,184280,218600,227200,104560,233120,NA,NA,221400,133000,76400,15000
"G",285760,74760,NA,289680,25040,76320,43440,276720,301560,251800,217000,24320,83760,16320,109480,126240,123240,258240,157600,309680,52160,299880,15880,18040
"H",219000,266120,231120,59960,57040,267400,42880,49240,202400,113480,121840,131920,189120,203600,47480,55080,245960,187880,NA,34960,NA,38200,55280,22000
"I",19200,73960,54800,66920,18560,NA,283480,27120,98720,239160,42480,247640,294040,248880,93200,255520,119000,153080,77280,158680,248640,34000,NA,8560
"J",69880,49720,NA,213360,208720,241640,75120,30120,295840,232040,33360,212480,38800,262280,39000,262120,208440,53520,44720,220040,161080,110960,245160,272960
"K",76560,177480,228960,38360,42200,267400,35240,236720,121360,13440,231680,256440,287320,225800,54040,314280,142280,NA,61520,234800,15640,28680,70840,9160
"L",131920,43640,243640,59960,NA,31360,270800,96120,240560,47560,22560,64000,44280,NA,225560,207520,NA,76360,55040,233280,98520,76120,260400,11280
"M",209400,289680,256240,228600,108480,308680,40680,250760,34440,278200,227080,25760,23480,314840,220440,170440,273560,222320,61360,NA,189640,317640,45720,49200
"N",28240,231200,24440,258440,307640,101400,269160,163760,62600,163320,267440,20320,157200,41280,45200,57240,237680,227520,245520,243360,75680,NA,46680,47880
"O",48720,51880,221440,NA,70040,21960,267000,NA,186880,54400,293560,189120,301840,251240,56920,NA,241920,213360,102800,249600,230800,276320,35000,45680
"P",278040,NA,38440,28920,253520,259360,225480,35080,43480,296840,36440,250720,269480,211600,66360,100080,203720,244640,17680,64960,NA,38120,NA,63720
