"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",200,NA,104320,960,67920,66280,83640,58440,800,144520,42960,21480,70400,138200,680,880,43800,38480,52800,680,760,22560,14600,87400
"B",27760,400,26000,61120,1840,16920,136320,76040,NA,36920,5640,42040,55840,40280,52240,840,34240,920,26560,47840,125520,54720,16280,98680
"C",600,12720,600,4240,13360,112880,26240,52800,33120,63680,1000,34120,920,116160,2080,38320,56160,113960,36160,37320,68320,52360,121760,1080
"D",NA,440,880,78600,122080,2200,17120,15520,800,1080,123960,2280,920,95280,7640,1240,58680,41560,1640,25000,103520,121440,35520,102720
"E",138520,600,40920,40360,46520,920,93440,32120,38920,44080,33840,35440,43320,45720,1160,35240,103600,1160,1080,28480,23560,17080,920,760
"F",39560,760,NA,2920,70280,27680,5120,17440,5360,1040,52800,44000,109760,4280,10960,78240,30760,29840,NA,NA,42200,18560,76080,19680
"G",140360,19800,NA,56680,800,42760,43960,89880,109560,109160,27040,1280,48040,720,720,37280,1040,97960,58960,119600,48480,115560,2000,50960
"H",13720,111400,18760,28920,29360,63560,14400,47840,17760,1000,1000,2640,1360,4920,31120,44200,103320,920,NA,1520,NA,1000,62240,29120
"I",13080,720,9120,52880,880,NA,112240,920,42120,116240,41880,93880,96320,105800,59080,53600,1080,920,48400,48160,24880,23120,NA,800
"J",480,27560,NA,77680,3440,28280,39760,3720,29120,81960,1680,12360,5880,59640,22440,99440,2960,13000,28720,14440,1040,73600,98440,47560
"K",44200,39880,33040,1600,3600,106240,1120,99560,1000,1080,101560,95880,91120,25000,41080,79280,63960,NA,46400,107240,1000,1160,58360,760
"L",760,16880,116640,49160,NA,1080,39560,33080,19040,35680,1160,45840,5280,NA,93160,1760,NA,40240,45520,99000,4400,43480,126920,720
"M",4640,114520,113520,4760,53160,98400,6000,30280,1400,27480,101720,5080,1000,55400,87800,44320,39480,83160,43120,NA,28640,135400,7200,63080
"N",42640,104400,2000,73080,26680,31160,118080,68280,14560,65600,26400,920,55160,41160,27320,48080,118240,26960,69600,107520,35040,NA,1680,7480
"O",81680,59920,15680,NA,54880,1240,35760,NA,50720,33760,43840,1240,83520,114800,24840,NA,131000,80480,62000,113520,102080,91720,58480,680
"P",132880,NA,51840,3560,6440,120360,57200,2400,40720,119080,1200,119720,124800,1400,54000,59960,52080,56520,1120,10320,NA,29600,NA,22320
