"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",111320,101060,102440,100680,102660,90380,90240,84940,71780,67940,76320,79720,76340,71360,68920,48540,53260,68660,45920,54520,56780,64880,66220,54140
"B",89720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75420
"C",90540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54080
"D",91400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44940
"E",97940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53600
"F",82540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58340
"G",93940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52900
"H",91740,85040,93660,87320,92620,4840,6560,61620,92000,87680,96340,97240,102360,113300,87460,86600,66060,63760,102480,98120,80060,86920,72660,50720
"I",110440,89640,7780,4760,8480,7680,8020,26200,66080,91460,98820,87300,100480,9840,5700,7220,7240,11260,57160,83100,79620,83000,62540,55180
"J",104080,29100,1520,700,1360,1100,1160,4760,18480,26660,31420,36380,40040,2660,1160,1300,1100,1400,10520,20960,26820,25360,20780,72880
"K",114720,27080,1380,520,1720,1460,1160,6720,3260,35880,11240,40480,37520,2480,860,1020,920,1540,15220,23460,26820,18140,19860,85780
"L",111140,35260,1900,1760,5800,4840,3960,21880,45280,64420,63740,7740,61620,5540,2820,4040,3580,5100,48440,9040,47500,13660,36160,74940
"M",112240,70200,5340,6740,14560,12640,9340,43520,94400,106520,25840,94600,94680,8820,7260,8780,8140,13400,77420,99920,78280,71200,65860,3680
"N",100800,85040,7940,10080,22620,20960,13960,50540,108760,119720,125240,111760,110080,11060,10060,9560,8220,13240,98140,128620,113380,109200,85720,6360
"O",123080,61680,11080,14820,26600,31120,22000,60740,119700,137340,140120,138600,123860,17580,14500,14680,15260,23580,105720,133200,125680,123080,103180,98200
"P",121680,120420,119100,130500,126600,135260,118620,122540,128360,135820,138740,131700,126100,122980,126140,123120,61160,108560,131140,122440,122240,124400,118640,104320
