"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,1236,580,460,568,560,552,612,600,628,1144,13436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,2832,2048,2448,2472,2612,2456,2668,2756,2608,3056,17360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,14224,14632,15076,16180,15056,14980,15832,15848,14752,15308,19916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,21340,22996,21040,21000,18332,19404,17980,18808,18368,18272,20508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,24872,24068,22536,23820,21408,21392,21156,20184,19800,22064,20040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,24496,24368,20484,21336,21384,19916,19156,20056,19636,20992,17236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",21668,21040,19620,19704,18900,20828,20364,21064,20236,18428,21504,19084,19260,21928,20412,20896,21732,19840,22400,19892,19880,22116,21568,22760
"I",NA,24460,24724,21016,22596,19068,20812,21144,22508,20752,NA,20184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
