"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",31720,NA,186240,68080,160560,122560,170760,131120,31080,227880,98280,194640,217200,201120,74840,188240,124560,127240,131480,181120,47040,108400,176320,187040
"B",167440,81080,179120,178600,125480,116800,232400,211760,NA,188360,111720,201040,157000,199360,161480,58960,148040,105920,144280,209400,204120,162480,115360,192800
"C",153800,183880,116040,84640,124840,218240,111720,155840,156840,175640,142520,186880,73760,198000,172480,132240,141440,193280,200360,142720,197160,150640,198680,168760
"D",NA,85880,72280,198200,209360,114960,191920,187160,63280,40640,193640,173160,136520,197920,112720,161360,184800,135600,144440,196920,205320,208480,148400,203800
"E",228960,58920,183960,155600,157120,36000,210600,182080,139280,132080,136880,193480,159640,165800,91320,129440,194440,35080,50240,122000,201120,104840,106080,78680
"F",207320,50440,NA,174600,204120,196280,92000,183200,146840,46120,163200,138200,205520,172320,181800,209120,174360,184120,NA,NA,209040,191600,190880,72520
"G",222240,172600,NA,191160,50400,161720,146320,205440,204080,191320,191160,73400,164200,34560,91920,194840,110160,198880,191880,213160,143440,226680,70120,114440
"H",207800,207440,191160,148880,160920,218040,126320,150280,186440,99480,125120,175160,161480,181920,138840,139880,202280,156200,NA,118360,NA,55920,192000,98120
"I",79360,138400,154400,155920,53440,NA,226560,55520,185400,204600,138080,187960,211080,183760,177080,203120,118680,152200,168960,201680,201160,98920,NA,25480
"J",80840,174400,NA,196360,187520,203520,180800,102520,209680,189360,89680,176000,102360,196840,108480,214400,178560,156040,132480,212600,172240,203440,238240,213320
"K",182400,205880,200840,99880,135840,198520,14880,203680,93400,33480,198680,188960,207040,183320,138160,212840,193040,NA,157680,213920,32640,56120,171320,27640
"L",152000,133000,201960,156680,NA,56440,213960,177720,187440,143360,51120,153040,118600,NA,185400,173480,NA,177000,146400,209960,172760,162600,202560,33120
"M",192560,200400,212000,177120,207080,210440,122160,206040,96760,187120,211880,92680,47160,206800,190160,221920,207600,197040,148560,NA,206080,211920,150840,146920
"N",112000,198240,80840,211400,199160,181040,218760,201040,143720,223120,181720,42000,219520,136760,127360,159040,205960,192920,190600,212320,180960,NA,139000,141800
"O",159080,159000,203280,NA,166960,56960,226120,NA,191920,137200,196880,165880,219120,195880,152160,NA,193600,237680,185800,228360,218640,198320,127960,112360
"P",192000,NA,142120,75840,193720,200680,233880,126880,130240,240600,89640,190760,216880,175200,154800,191800,188280,179800,56520,190400,NA,124480,NA,168720
