"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",240,NA,80800,1200,5960,1200,11000,2120,480,86400,2120,107480,121040,75080,800,100560,2440,4400,2320,111520,1440,880,133960,97240
"B",26920,880,120120,7800,30200,3400,84640,104280,NA,37640,9120,89600,4160,84800,8320,1000,5400,33680,5320,62480,77360,4360,2760,105840
"C",82960,92800,55680,1680,3320,90400,1840,3680,17720,9280,34280,85120,11560,99200,83960,2360,2080,89480,98720,3920,32280,2920,98600,92440
"D",NA,760,17200,142320,79800,11920,90440,82360,800,800,86440,89040,35280,94360,6200,172760,45320,2120,85200,140760,73560,98200,4240,101120
"E",81080,1960,22960,6800,4560,1360,84240,43960,2920,2480,2800,83840,2640,19520,7400,3400,88960,1440,1800,2760,71240,3040,27400,720
"F",88920,1320,NA,86120,90280,147960,2760,111840,43480,1040,11920,2800,80760,90440,91120,175360,109360,90800,NA,NA,141480,150280,17920,600
"G",67200,66120,NA,89760,1320,9000,2400,73280,58960,88240,71120,2560,6040,1520,44040,116800,37760,93560,98360,96600,3320,107160,1240,720
"H",95840,82000,93080,8040,22920,133640,6080,4640,69760,37000,33840,137600,137840,100160,3800,3160,97760,107000,NA,14200,NA,960,6840,800
"I",1880,50800,29760,8880,1520,NA,73280,1080,37840,79400,3360,83720,87920,80880,41440,170760,40280,105520,16120,87720,104000,2480,NA,520
"J",720,24960,NA,160680,81240,57880,10440,4040,78640,84480,3720,73520,5440,86640,4520,88680,86000,42360,6480,81680,128200,92960,74560,67320
"K",24760,112160,92560,13240,14080,65280,1280,76040,34520,1040,75880,71200,73080,83200,3720,98400,108480,NA,5520,75320,1520,1280,16240,800
"L",35440,9800,79240,4080,NA,11840,94520,78360,61160,6560,3880,7840,13960,NA,61280,86520,NA,19960,5040,67120,169320,19920,70120,680
"M",114200,101360,72920,86440,60680,64720,6080,75640,12600,69480,69880,3080,1400,83680,76720,149600,112000,79160,4400,NA,185720,94160,33400,2200
"N",3160,99160,2360,131960,88880,59640,76280,120480,15440,99160,68520,1360,114480,3560,5520,7520,74000,155280,69840,70600,25480,NA,52480,39560
"O",8760,3080,77760,NA,11080,2200,97880,NA,83160,11360,72400,73800,82720,66480,22640,NA,81240,130320,46680,76400,63080,133280,2840,41760
"P",62440,NA,3760,5720,70640,62640,191280,32960,5480,95760,20080,69320,77640,66720,9000,43720,105240,72080,2280,93320,NA,8920,NA,97640
