"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169200,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177160,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187760,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191400,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196120,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175920,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,200040,194520,196400
"I",176360,183120,180960,192680,198040,197760,189680,191680,191200,205720,199520,194040
"J",172680,172560,175520,189040,183720,185800,185000,190840,187200,195440,183280,NA
"K",170280,175280,178640,174440,176480,183000,183400,191320,191440,188440,186080,NA
"L",169560,171840,174160,177240,185920,187520,181680,190040,183800,187520,188960,NA
"M",174480,172760,175360,181000,176040,186440,186560,185480,188280,185560,182720,NA
"N",154920,159160,163000,165800,169080,170840,176960,182320,178760,182440,181960,NA
"O",4000,26200,34320,37080,37160,39640,34440,45400,35480,41600,185520,NA
