"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",16,5749,10121,14280,6960,12499,13696,12049,14477,7899,10850,12012
"B",13,21,46,55,33,47,46,59,35,38,46,9782
"C",5,4,13,18,14,13,21,22,25,32,42,12892
"D",4,29,25,28,63,229,1907,2081,4223,2165,3437,9910
"E",1,24,22,47,63,363,1590,1726,2263,3003,3322,14502
"F",6,24,31,45,76,745,2981,4016,5155,7195,3037,14262
"G",16,74,174,331,1646,6188,14427,9789,13944,10339,17617,28975
"H",16,13288,8907,10771,14589,16307,15302,16989,7865,15379,17590,15037
