"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",152000,NA,157120,168120,176920,177880,182080,180360,145600,180040,174720,180560,204720,182040,152520,186280,169440,170960,159640,154360,147840,152080,151680,161720
"B",152800,121960,138320,163040,177560,167720,201280,187680,NA,168080,169400,174560,175600,173160,171600,150120,167240,161880,160840,157160,154880,161480,141080,153320
"C",165040,166160,139760,146840,165320,168560,156200,158560,168960,153760,154240,163480,161720,158160,167600,150840,154800,164960,160120,152320,155240,149920,148120,149400
"D",NA,134000,140960,165640,167400,167000,173000,176400,137160,135640,162840,160160,163840,158480,160000,154640,158160,155640,155840,155000,158840,166160,148760,159080
"E",176000,151280,152880,159320,164960,132800,185640,165640,157520,146840,151160,164400,166440,157080,158840,156680,163920,129840,151240,152200,160840,158880,157040,123720
"F",172720,151440,NA,165040,163080,167520,154960,164560,165080,139320,153280,155160,164080,166320,167120,155120,162080,164880,NA,NA,175960,159040,152040,157080
"G",171800,163960,NA,178720,151240,162240,155400,175080,175800,155160,166880,154600,165200,138040,162760,168600,152320,158080,154040,159040,153000,176160,154360,153920
"H",174280,161200,156080,169960,166760,166040,160480,165360,172720,155120,156560,164720,187280,163080,154600,155440,156640,166520,NA,151880,NA,144920,161920,170920
"I",161000,150640,159480,157120,160200,NA,184680,144240,167000,154160,151600,160840,185000,155720,162680,168160,153880,165360,152680,153720,159920,157720,NA,140560
"J",141960,162200,NA,155920,161200,164800,158600,156400,166240,153760,156880,168840,160880,173240,156240,156280,176520,164920,152520,163360,190120,160720,167720,178440
"K",168160,157000,165120,156760,166440,163600,158320,169360,167880,135760,165480,162880,185920,165840,156160,161520,161160,NA,152640,158360,135440,156960,171240,139560
"L",160400,157240,156680,155080,NA,154080,168160,168760,166000,148720,151080,161640,172800,NA,170360,160400,NA,157720,152600,157840,167480,160440,164560,139000
"M",171960,158000,163080,175240,171480,172080,168200,181000,167920,162320,169280,156760,153480,160360,178680,186040,159640,154080,158280,NA,157000,203440,180840,174120
"N",152160,147920,155000,165520,167240,162920,180000,165200,164400,154280,171040,142800,167400,158720,158480,155760,173000,164000,177120,190440,171760,NA,154040,154160
"O",154160,144760,171760,NA,163040,157680,174840,NA,168440,163160,173280,179200,185960,186920,170000,NA,181480,174040,168120,163680,172920,161000,148200,156280
"P",157720,NA,161520,172640,181280,178960,183480,173360,175800,173240,179680,178160,197040,185240,177040,174320,181640,190960,176800,179640,NA,170880,NA,182320
