"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",15872,13204,17056,17676,17224,17876,18440,17204,17968,19096,17232,16940,18516,21912,19064,17848,19096,18672,19308,19860,18172,18840,18920,18692
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13636,NA,16544,17816,14600,12160,5588,5188,2712,1600,836,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18120,18308,20368,17220,18564,16080,2528,4964,3216,1396,840,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18548,22052,18820,19660,18000,16360,4880,5988,2688,2276,856,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19836,18396,24652,19676,18760,16524,8208,5656,4260,1800,1068,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14092,23392,24784,20480,19896,15428,9032,7164,3600,2952,884,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18884,20976,21712,21516,17368,14196,9412,7972,4580,2564,1084,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20192,17012,16184,17016,12736,11024,5156,4916,3192,1768,632,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
