"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",182320,189480,177360,194160,204240,200120,195520,200160,194640,187880,191240,193800,174400,211040,177080,205400,194800,195360,177360,197040,183560,192640,173280,187920
"B",189640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190480
"C",186680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194960
"D",184440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198640
"E",186840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195720
"F",182960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196760
"G",192280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195080
"H",183040,190000,204360,186480,201720,197680,188000,199120,189240,187720,201800,193440,195960,198880,188880,185960,199120,214560,204880,199880,198520,203920,209840,199920
"I",179240,188200,190920,202080,181640,193760,182520,191920,199560,195800,196440,191400,173600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196920
"J",186400,86560,56680,75360,141520,107680,162520,114600,124880,127840,126000,65360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204080
"K",178640,185480,179960,178360,198240,194400,199880,196040,203400,198360,203720,195200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198320
"L",183240,196600,203280,189960,187800,207000,191880,199720,187880,192520,190080,200360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208080
"M",181920,189880,196320,184840,201120,198040,194360,208280,200200,197120,204520,202280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195640
"N",175600,184960,208200,221520,199480,211040,216440,209880,200520,200240,213680,217680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196960
"O",182880,205360,225640,211280,222320,221120,223840,226920,223920,239080,215680,235000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190640
"P",185000,193680,212760,222360,210240,207720,199600,187680,206000,209200,211040,210160,202040,211120,207280,217080,194520,182640,204880,204240,210120,200040,213000,180680
