"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",1,11584,12148,11910,11614,11773,11643,11804,1879,11877,12167,13428
"B",12706,319,2457,2807,2902,2653,11638,2824,2881,2618,2672,12092
"C",12229,2618,8274,8736,8095,7984,11656,1442,8327,8730,8166,12681
"D",11642,3648,1787,13025,11749,12271,12175,12415,1757,12073,11483,12674
"E",1826,4164,14048,13551,12483,11692,11441,13298,11435,11601,13123,1582
"F",11306,3367,14292,12756,10690,11310,12154,12808,13123,11891,12022,12818
"G",12616,4972,12822,12955,12589,1873,12235,12624,11963,11820,12085,12250
"H",13041,12465,13848,13505,13236,13505,12155,14042,12834,13611,13131,12984
