"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",45029,43108,40079,43159,42751,43745,45713,41353,43602,40712,39914,42739
"B",41539,1671,3782,4032,4481,5373,42494,5486,6918,5715,7403,39693
"C",41738,12241,20732,18791,22696,39167,40029,33494,38682,40428,38056,42031
"D",42064,12225,23704,22090,25988,43249,42605,36068,40240,41528,42332,43733
"E",44317,12063,21949,23301,25246,40733,36319,35915,40407,41325,40230,44054
"F",44730,11959,23369,21556,26197,42641,39452,34250,43065,41191,44325,43303
"G",42093,14356,22962,23654,28640,40612,41760,38216,41033,42722,40383,41622
"H",42089,42235,44213,42503,42965,43635,40769,42204,44517,43672,43174,45976
