"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",2680,NA,135640,7440,59920,32520,59600,31480,1480,198720,20080,130600,170400,176360,30360,125640,29000,31280,30560,110960,12240,19840,114800,159040
"B",94520,23920,122680,58400,37920,23040,206880,153800,NA,50760,15480,165280,29880,123800,33000,18560,29120,34960,31040,127480,163920,29680,14760,166960
"C",73640,140800,3200,2600,11240,132600,14920,33960,30680,45800,88280,149520,2160,135560,125640,20080,33640,165680,138080,29040,65560,24840,164560,92000
"D",NA,1280,1320,123760,136960,2520,136360,117440,1160,1520,160920,106680,82200,128720,8800,54280,60600,21360,26920,100760,143560,150960,6480,140280
"E",195440,1280,21640,27880,25560,1520,166520,36440,15360,22640,23440,134840,27880,30520,1960,21160,146680,1960,1760,10480,133720,7840,1440,3000
"F",145160,1280,NA,105880,59520,97880,3680,49280,4280,2520,34200,19520,141600,90120,95720,116000,68080,116080,NA,NA,151840,97440,38040,2320
"G",163320,16680,NA,132720,1440,19880,20240,130360,139880,132800,134880,1960,28520,1440,16400,58960,45800,121520,107080,131440,28440,145840,1480,13280
"H",110880,136840,88680,16560,18400,79520,3400,12760,109840,59280,53000,26040,62400,81120,14840,7520,148400,83880,NA,2080,NA,20160,28320,3960
"I",2800,26760,1680,25560,1320,NA,157880,1400,27000,139400,22840,132640,124560,125720,27480,94320,39840,76160,30800,84840,142680,14440,NA,1680
"J",3440,16760,NA,119360,114800,135680,22680,3160,125000,120440,2200,109480,7160,117040,4560,141080,151240,3960,11080,129000,53360,118800,194840,186240
"K",34800,83560,114960,2200,4680,129320,2160,138080,37040,1880,146040,113480,120240,109000,14320,99360,63640,NA,25600,135320,1760,2120,44760,1400
"L",51560,9160,135520,25480,NA,1960,145760,17200,118280,20080,1800,21960,9160,NA,139200,77480,NA,24000,23960,133560,67640,36520,163320,1240
"M",107440,157720,152360,104240,39520,118400,4040,145720,4240,118960,172080,2040,1200,107760,156240,64120,152800,144080,15520,NA,90520,147200,21160,30480
"N",11800,114760,2760,115280,95760,16200,189200,80400,17680,71360,139520,1920,63840,19040,15720,24240,153280,95640,137160,133320,37080,NA,32720,43520
"O",20280,32240,136520,NA,43560,2040,157440,NA,107360,40560,172040,100080,171440,146240,30960,NA,147560,116920,64200,149440,153240,135880,23480,27880
"P",179560,NA,33600,20480,170880,184440,181920,38240,32400,177520,26400,173480,198560,176200,46360,70880,186200,185160,19400,109080,NA,41920,NA,105960
