"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",43800,NA,87160,55800,66320,60480,75240,72560,9840,103560,66080,89520,96440,108120,8400,105840,78960,73080,71520,89760,49120,37920,44400,54440
"B",55200,5920,64840,81560,93240,83120,118120,100720,NA,85640,81120,101280,83960,105440,82040,28480,84480,75560,84440,92680,96000,54840,45120,58040
"C",79720,88520,61640,74640,87960,109440,76920,83480,80720,80800,92560,101960,72000,138360,107400,72720,75160,113320,110080,76440,85200,71320,70240,64320
"D",NA,16080,63280,111400,114800,91480,111200,111320,10040,14560,111440,106160,96360,109480,81480,105560,90080,73600,100400,102120,106440,104200,67400,97880
"E",107240,64080,89160,92120,92960,15360,116600,94200,66800,72080,81320,109800,88000,92760,91720,65520,110760,10600,84040,72880,119400,84440,79360,9800
"F",109120,70520,NA,118080,102200,103720,79880,100560,95000,18640,88440,78560,113320,113160,112920,102000,97640,106280,NA,NA,112960,116120,100120,75160
"G",114000,97680,NA,120040,23160,87920,71400,110000,115320,109280,111840,82120,94200,18840,101720,99960,96440,110880,107240,109880,87320,124080,85720,76120
"H",119640,115360,110320,91560,98600,112280,86800,84040,116680,105920,101440,104840,119640,112440,65480,80800,115240,122160,NA,97880,NA,26840,97480,89120
"I",77160,93360,87160,94080,84000,NA,114520,19560,98320,114640,66520,109720,127600,113960,97080,106800,107480,125160,98560,109560,128160,91160,NA,19160
"J",22040,82680,NA,106000,133280,131160,91720,89560,114000,121480,91600,121280,97680,134640,69760,118000,121400,106600,92520,116280,124840,109120,133280,141480
"K",95680,112040,109840,104560,101880,122000,28520,123480,115720,27440,120680,120320,139920,120120,85360,116280,105760,NA,94920,137360,26680,28160,108320,24160
"L",117280,97880,125160,98720,NA,91360,121800,103120,133400,74760,94840,95840,104840,NA,128400,129760,NA,108880,102440,132560,127120,107240,146680,27480
"M",131440,134480,132040,127200,122480,149400,101080,126360,112360,125840,130200,88600,34960,141440,140760,120080,124720,147640,108160,NA,121920,140920,111280,117480
"N",84280,113720,98840,122440,144080,111440,133800,120240,120080,126960,132000,33920,132640,82480,80360,103360,128080,132280,176760,138040,110280,NA,121280,119480
"O",99120,100080,139280,NA,115520,96360,153560,NA,147200,109800,150720,142280,157600,139880,115360,NA,141960,163800,138440,145720,195280,142840,105680,116640
"P",145480,NA,102680,104400,148360,142880,134680,114480,118960,143280,123440,157960,153880,198720,116360,121240,143240,133120,120200,126480,NA,129840,NA,131880
