"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",126160,124840,123680,122840,133760,126800,136280,126960,133560,129640,136960,122000,135760,130480,1040,320,120,120,40,40,80,80,0,40
"B",144280,30760,37280,30560,39040,34080,42080,37720,46000,32960,41640,123240,124360,130040,1200,560,320,160,80,40,80,80,40,40
"C",138520,72840,76160,78480,93120,96040,92120,99360,102480,99960,103240,124520,129760,128720,1000,520,320,200,80,80,40,40,80,40
"D",144920,88480,93840,97360,107040,109400,116600,114640,119400,121560,122720,121040,130440,126480,1400,560,400,200,80,80,80,40,0,40
"E",145760,129480,130640,134280,145040,155360,156240,159400,167760,164600,164560,130120,137760,139720,1440,600,280,160,40,40,40,40,40,0
"F",147320,146640,150560,153240,159600,150440,155120,147760,157720,148640,150680,130360,143840,133320,1560,640,480,200,120,80,120,80,40,40
"G",151040,150080,143680,149440,143560,149720,140280,140640,140840,148360,133480,130680,142560,139080,1400,680,360,200,120,80,80,40,40,40
"H",157240,149680,143960,140760,137240,144560,142800,139800,138320,139320,136160,134000,134800,139400,1520,720,400,200,240,80,40,0,40,40
"I",146760,123000,124080,120080,125360,129040,129000,127440,133600,130840,126880,127480,140120,133920,1280,680,480,200,120,80,40,80,80,0
"J",155040,138440,128760,138720,146840,150120,140680,146640,152160,147800,151960,146600,138840,133920,1560,680,320,200,200,120,40,80,40,40
"K",150960,127520,130120,131200,136920,139320,135800,137800,137760,135600,132880,133800,134040,133040,1600,680,480,160,120,80,40,40,40,40
"L",153200,121920,122760,132840,133720,134880,137320,134480,140560,142000,133960,134320,131320,131640,1360,600,360,240,200,80,40,40,80,40
"M",146160,114720,121920,119640,126680,127480,129200,125160,129960,130280,126320,127800,125040,130240,1120,840,280,160,80,80,0,80,40,0
"N",143200,116720,120280,115200,126280,129560,130160,126840,131640,126160,129000,128320,133080,123680,1200,600,320,200,80,120,80,40,0,40
"O",152240,125120,123800,117720,130760,123440,134960,130120,137480,128160,131520,129280,138680,131360,1040,680,240,120,80,40,40,40,40,40
"P",153880,128440,125800,126840,137480,131200,137600,137440,134400,125640,138120,132560,138480,128680,1240,600,200,120,80,80,80,80,0,40
