"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",33901,34429,35695,32907,52138,33712,46370,33977,33328,30075,25195,18212,13605,26268,29896,23862,27302,27814,28113,35464,21818,28557,18146,22552
"B",28195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16376,20653
"C",26098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23971,20107
"D",33989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26252,19147
"E",34174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19161,26383
"F",27248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24181,20340
"G",29113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16841,27603
"H",35070,20793,44245,34126,50589,21214,44185,31673,41519,33095,47308,37444,46156,39537,36359,36487,36523,33682,37707,25411,27928,24272,25203,26925
"I",42187,29571,50571,37860,46301,21999,40108,26784,41863,45360,48213,46470,39460,6973,28904,44016,21270,30426,42674,36314,27384,29022,23704,26517
"J",37599,94,66,178,86,102,74,126,88,154,134,59164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20306,22550
"K",44362,72,36,100,48,50,84,84,76,74,72,56777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21549,24302
"L",42927,38,46,44,42,54,30,66,54,100,84,61642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26702,26455
"M",37770,20,38,42,36,14,32,40,44,64,86,41672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27621,15594
"N",36421,36,38,36,34,22,40,54,46,50,66,49047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17330,23186
"O",46772,36,28,30,38,26,56,64,62,40,62,48475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28149,21533
"P",48221,7584,17306,96,13815,66,23640,6063,38168,5628,27240,52140,38901,51330,37424,47994,43967,39870,47930,44700,29856,29940,48743,27842
