"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",40,NA,40,40,40,40,40,40,40,40,0,80,40,40,40,40,0,40,0,40,40,40,40,40
"B",0,40,40,40,40,0,40,40,NA,40,40,40,40,0,40,40,40,0,0,0,40,40,40,40
"C",0,0,40,40,40,40,40,40,0,40,40,0,40,40,40,40,40,80,0,0,40,0,80,40
"D",NA,40,40,40,40,40,40,40,0,40,40,40,40,40,40,80,40,40,40,0,40,40,0,0
"E",0,0,0,40,40,40,0,40,40,40,40,0,40,40,40,40,40,40,40,40,0,40,40,80
"F",40,40,NA,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,NA,NA,40,0,40,40
"G",0,40,NA,40,0,0,0,40,40,40,40,0,40,0,0,40,0,200,40,40,40,40,40,40
"H",40,40,40,40,40,0,40,40,40,40,40,0,40,40,40,40,40,40,NA,40,NA,0,40,40
"I",40,80,40,40,80,NA,40,40,40,40,80,40,40,40,0,0,0,0,40,40,40,40,NA,0
"J",80,40,NA,40,40,0,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,40,0,0
"K",0,0,40,0,0,40,40,40,40,0,0,40,40,40,40,40,0,NA,40,0,40,40,40,80
"L",40,40,40,40,NA,40,40,40,40,0,0,40,0,NA,40,40,NA,40,40,40,40,0,40,40
"M",40,40,0,40,40,40,40,40,0,40,0,0,40,40,40,80,40,40,0,NA,40,40,40,0
"N",0,0,40,0,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,0,NA,0,40
"O",0,40,40,NA,40,0,40,NA,40,40,40,40,40,0,40,NA,80,0,0,0,40,0,0,40
"P",40,NA,40,40,40,40,40,40,40,40,40,40,40,0,80,0,40,40,40,0,NA,0,NA,0
