"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",50080,NA,180400,51040,105960,97560,114080,59800,50440,106120,47280,99920,102240,185480,36480,92840,51920,52720,46120,108480,53720,63840,78200,183440
"B",58440,35280,102800,110120,67960,48640,201320,136320,NA,60000,58520,105800,109000,85160,73200,60280,56200,66760,49240,74800,198120,114040,42720,196280
"C",69640,102240,70240,51080,53880,196280,48200,102200,59160,84440,66480,109800,63560,198920,109840,54280,99400,179880,129480,59840,126240,78760,179880,69760
"D",NA,55040,67240,185440,198840,61560,134520,111240,61040,56200,168880,108760,68800,184840,57920,80040,119920,110000,74120,94920,190920,190280,49880,175640
"E",225120,64360,97520,86240,112760,57640,174800,68000,1e+05,101720,63360,145520,85800,110960,65560,59880,174680,58160,61000,56120,104280,51680,62800,42200
"F",123640,63720,NA,121000,137000,107200,57080,74120,67320,54040,111680,109280,165040,125320,127440,139560,73640,117240,NA,NA,123120,84800,104000,40360
"G",230320,76920,NA,157040,64120,81120,94920,137200,171080,159080,111800,67040,100440,63840,77960,75240,73040,163920,134720,184000,104800,182800,52440,82960
"H",131640,205600,112080,57800,63000,167640,56080,113560,98280,64480,69720,92360,96600,113720,88880,80000,172000,88920,NA,63280,NA,54520,102200,45040
"I",44960,79080,61320,113080,63000,NA,172040,64240,92160,158480,99040,185440,156080,165840,123920,118360,79160,101000,112280,107880,126320,52680,NA,49760
"J",36760,65040,NA,181000,115800,122800,65880,58440,134440,155440,65880,123480,60800,198480,52480,164000,98320,62600,60240,129560,101600,76000,184120,95960
"K",63480,101320,121280,66080,63080,178920,55680,145800,69320,57160,139080,165360,162720,142520,108880,149760,137040,NA,111760,199560,56880,58160,66040,49640
"L",70400,56720,171000,91680,NA,62760,125120,65160,114320,88720,65600,108840,57280,NA,167240,100560,NA,89720,95320,169200,89520,61000,162200,50560
"M",133560,181760,194160,128320,110760,179600,58240,110720,64560,116680,158960,63440,61680,175840,193880,108400,126080,164200,84600,NA,82760,192600,66080,92680
"N",49920,182000,60920,119560,126480,72360,166200,131840,59840,123920,117600,61440,125080,107360,62800,106680,181920,90640,193840,187160,66040,NA,74840,64440
"O",100440,118720,141040,NA,104200,60000,123800,NA,97560,54360,152480,89880,156680,169360,62440,NA,182640,157840,124560,187160,192160,159960,99360,65240
"P",174640,NA,82400,53840,110080,166080,93000,61760,57200,171560,64800,166320,158200,89560,93640,85160,110680,126400,60160,86600,NA,50760,NA,71520
