"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",360,NA,121800,880,89840,800,89720,4200,720,110600,680,63200,81000,125560,960,2160,480,760,720,2640,920,3880,98680,83800
"B",77560,920,124080,82880,1040,1080,127640,90760,NA,74880,1680,107560,19800,91760,37920,1000,47200,840,58240,107000,136800,90080,47680,70880
"C",800,124480,1040,1240,6000,126520,1560,5160,78840,86200,1240,126800,1560,124640,120320,1040,1000,131040,123400,4560,101760,75520,126440,7120
"D",NA,800,1160,112720,122880,3120,123440,129960,1240,1360,133640,117960,1520,130400,1560,1120,106480,1280,1480,117360,135200,133240,87520,113680
"E",113080,1160,88120,59160,3560,1320,124440,90640,1120,1000,1400,123880,2840,106360,1560,1560,131120,1480,1120,1240,117840,1560,1120,680
"F",92880,1240,NA,118960,84280,105120,1400,100760,46680,1560,102200,1560,132880,114800,110200,107200,97440,116160,NA,NA,116680,99240,88040,520
"G",113840,70480,NA,123600,1400,65360,1480,119760,124960,128640,133400,1520,86960,1320,1440,79440,1600,115920,102680,124240,1400,120800,1000,680
"H",89560,120040,109040,69320,54360,90360,1160,1440,121480,1640,1600,70440,1960,100120,1520,1520,123480,2040,NA,1560,NA,1200,84280,1040
"I",640,1080,51600,65360,1640,NA,135280,1600,92640,130920,1640,125600,126720,132800,101640,91880,1680,1640,99560,106360,117160,1240,NA,800
"J",960,83080,NA,102800,111880,125880,84280,1720,123880,128200,1720,125520,2080,128080,1840,124960,120960,75200,2320,119920,1560,80320,114840,106720
"K",68360,94320,99600,1520,3280,130400,1880,135120,1680,1880,134440,129160,133240,128720,1800,122760,110400,NA,11600,128520,1440,1280,87360,1080
"L",840,36080,118120,2440,NA,1760,132080,1e+05,126920,1720,1640,94040,40720,NA,129560,97640,NA,90760,1640,131480,25840,53520,118360,680
"M",49760,97600,89320,68120,103400,127720,2080,129960,2160,127400,133880,1600,1720,128320,128080,109120,120520,125600,1960,NA,94960,116960,6920,34040
"N",920,81320,1360,113520,122280,97520,133400,113040,89840,110200,124600,1720,111880,1920,1880,60720,129000,103160,123880,125400,89880,NA,920,5600
"O",36640,4280,123440,NA,6240,1720,120600,NA,104560,84600,128200,87840,132280,131680,83240,NA,129320,111400,101520,127080,126120,112800,920,640
"P",100360,NA,640,920,112440,116720,107000,1560,1680,129000,1640,125880,131800,94000,86640,87040,106080,114360,1160,90080,NA,68960,NA,41320
