"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",33680,NA,116280,22520,53440,9600,48600,11680,2840,124680,10200,122280,125640,104920,43040,159760,12600,5640,8920,117200,11200,2600,85600,53400
"B",41600,23840,12680,32800,65160,4000,91080,75080,NA,77560,33640,61080,24040,96440,23160,52120,36360,65640,27040,85040,39560,10040,1720,52960
"C",107400,74760,37600,8840,13360,79320,15080,16160,35920,41160,115880,78680,76720,112760,91560,8800,13800,70760,79880,18560,51200,16760,82840,75440
"D",NA,30680,59920,67120,79320,45040,109520,110200,41400,5480,95800,107200,145920,124880,15520,145560,89040,4560,91520,104680,103880,98000,35600,71440
"E",90760,8680,40480,24240,23760,2160,87040,75120,11680,14160,20560,101680,27920,85640,56800,13800,110600,2040,34880,9640,74680,23280,95200,45560
"F",117400,19200,NA,84160,142800,96360,14160,122400,82800,64560,53160,24440,160440,140400,116440,161320,154320,109320,NA,NA,115360,160760,81520,2240
"G",129640,82600,NA,107280,48960,43480,28520,122640,127920,175200,181360,26240,98080,13920,129280,192960,151680,102320,181720,159200,26960,182600,21040,1600
"H",104360,88000,71160,32880,73560,118240,29480,25800,140560,172680,181440,129000,217400,189160,22360,35440,110000,81920,NA,73440,NA,69640,76400,16960
"I",5600,89440,50760,47680,22200,NA,102440,55600,100120,118000,24760,130880,156920,127600,112920,178560,163880,163160,115080,121520,111880,39040,NA,8320
"J",81760,107160,NA,114480,124000,103120,50960,24840,165600,164080,51080,120240,68200,160000,21160,180360,172560,106600,49640,150960,179120,200640,204760,175880
"K",128800,110360,105880,64880,72960,119240,69840,122440,129800,10960,170400,119360,175120,143400,21400,184200,118320,NA,45360,155040,70560,82400,98960,4920
"L",166280,79320,155640,38440,NA,76640,120560,171760,159280,43560,32760,63200,90160,NA,127240,210000,NA,87240,38560,141840,150480,108080,175000,25600
"M",239760,189840,162360,158560,151040,134720,45720,181440,74200,267000,201280,43000,62920,244360,208120,205320,162600,93640,54200,NA,149200,177120,161040,55400
"N",20240,155720,44920,217440,207480,160960,136240,147000,119880,238440,168480,46240,219920,36840,37960,65480,153880,132000,210440,199840,101280,NA,165480,153160
"O",125640,48480,180120,NA,57240,35600,172480,NA,178920,96960,198240,202520,271880,194160,135360,NA,180600,144120,192440,172040,189520,212760,25600,207960
"P",223800,NA,26960,62880,245440,217480,229320,192560,40840,262480,191960,215440,263800,207240,69040,183760,186160,154440,20360,195960,NA,94440,NA,237640
