"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",440,NA,34000,14120,140520,100400,170000,183600,2200,148240,127240,126720,168360,184400,2640,89600,153600,156160,158920,39040,2200,30520,32680,39000
"B",31480,680,13800,121280,60280,153920,195480,192800,NA,163960,141160,174880,207680,189000,191400,3000,195920,4680,221360,171320,182880,83560,40000,47760
"C",40720,85960,1720,51440,167360,194680,116800,179320,165480,182800,8200,176320,13400,195040,163720,131640,173040,194680,205400,180800,188480,150680,126440,20280
"D",NA,1240,2520,186640,179560,156240,175920,171760,3680,3400,196960,159360,9200,192760,167040,94600,192200,173560,97200,193160,184960,187640,140200,139440
"E",172200,3840,159280,202760,190760,3840,200440,197920,150240,156200,175840,200360,213880,191560,91600,138880,195480,3840,10920,131640,194600,158200,5640,1880
"F",157080,3640,NA,157000,179720,192400,136000,194880,177520,4120,189400,199120,187320,180320,198720,190360,197440,195600,NA,NA,184600,199640,194440,110680
"G",192160,156600,NA,185360,3760,185760,167880,181680,179040,190960,196440,47120,200680,4120,25560,197600,11640,190680,192600,182440,186960,181800,45080,124800
"H",155520,187120,144920,197040,196600,189040,191600,187560,203960,15160,29840,181000,122040,184680,135800,181800,196040,115160,NA,116440,NA,3800,195600,175800
"I",114800,5320,161960,184800,33640,NA,181720,3920,188440,179600,145200,188280,193840,179360,193160,190880,31800,125040,184120,182160,181200,185560,NA,2560
"J",2040,192280,NA,188320,169240,184000,185840,142400,181000,175760,114000,193680,168040,180000,121280,178760,169840,196440,197880,187760,120320,191960,168760,171640
"K",198280,176200,186240,111760,170800,176760,3920,178880,25560,4200,178400,177120,178880,182600,184880,178480,182760,NA,180120,166600,3560,3680,174840,4200
"L",15280,177760,179600,179800,NA,46920,183800,177920,188000,128240,13480,182960,189320,NA,171960,157040,NA,186440,172400,161960,191800,195760,165600,3000
"M",165800,172840,165120,169480,175720,170320,162840,171800,132200,170040,173320,35480,3840,182320,165720,176680,173400,168280,172920,NA,175120,168560,159760,178680
"N",169680,180040,88840,173960,166240,175280,165800,177680,187320,172000,180200,3720,189720,135160,120520,176400,171960,182120,164920,162120,176160,NA,107280,164360
"O",184640,196240,178240,NA,173160,53680,172120,NA,175800,183880,165160,168840,180120,163560,184160,NA,166480,167280,172480,158760,156720,163400,171240,29640
"P",175720,NA,171040,121840,178240,160400,181640,151400,182600,170840,106440,172080,169040,184800,184320,183920,174160,164600,61760,185800,NA,196880,NA,217120
