"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",360,NA,186960,1400,197880,157440,201280,110520,1600,277160,1240,1200,95360,284200,1880,880,840,2400,2400,1160,1560,170280,16880,237080
"B",520,840,140320,123320,1880,2280,254360,204880,NA,1400,1400,39600,192360,154080,156280,1400,1360,1640,1320,130000,230960,172720,38320,227080
"C",360,880,1280,1680,2000,238720,2480,174000,1640,184880,2040,1680,2360,272760,2080,1960,203280,256080,36680,60880,181600,86880,205440,1680
"D",NA,1240,1360,211000,267600,2400,1960,1800,1840,2160,282080,2360,2680,273960,2040,2040,191280,175240,2120,2080,223320,258320,2760,182960
"E",314760,1360,157840,129040,161720,2280,243040,2240,198560,197600,3720,210200,163200,210200,2040,6920,275280,2760,2160,2480,180520,2680,1600,1160
"F",1560,1200,NA,1720,197600,32160,2280,2600,2640,3000,207480,196240,276480,2520,1920,225160,2360,3520,NA,NA,234360,2440,191880,1360
"G",260440,1600,NA,156920,1880,137920,189600,263400,265440,282720,140920,2520,201680,2200,1800,2320,2640,224360,212200,223360,133320,229960,1880,144360
"H",1400,319920,1360,1600,1920,242920,2720,190480,3280,3040,2840,2480,3000,2680,161400,5040,252080,2280,NA,2480,NA,2080,130000,1480
"I",720,1200,1520,147320,1840,NA,256720,2480,185040,269520,199480,241200,281360,270760,207560,184320,2280,1920,188040,187440,157000,1960,NA,1400
"J",560,920,NA,204360,2160,161080,54720,2520,190280,263880,3080,3160,3480,259120,3480,257480,2840,1680,2440,2040,1880,2320,218760,13680
"K",50320,43200,49360,2200,2360,213960,2680,272720,2480,2680,269120,260400,290560,3640,171800,221080,221640,NA,155360,253720,2280,1880,178880,1400
"L",1200,2000,214520,77440,NA,2720,180080,2160,2000,191040,3000,171080,2840,NA,269040,3920,NA,158520,180520,282000,2840,75600,229800,1560
"M",1400,198080,194880,2480,164400,249120,2600,91760,2040,20000,236960,2400,3040,251920,255400,222480,191960,248040,161440,NA,9520,242520,1880,129080
"N",67720,294720,2560,207160,2360,138920,238920,227480,2400,206280,2720,2600,215720,184400,103400,191040,273520,4560,328120,259800,118880,NA,2000,1160
"O",224680,194160,2560,NA,184480,2360,2720,NA,197160,2720,222440,2840,269000,258800,2640,NA,271040,230160,204320,271560,253920,236440,177400,1200
"P",306840,NA,189920,1520,1640,267480,200280,1520,1560,234760,2000,271760,213960,2480,110160,211040,33240,153040,2040,1720,NA,1960,NA,1120
