"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",495200,516680,505760,535640,625160,618160,564560,599560,549400,556200,675280,665720,588160,578000,581080,537560,599120,566080,557560,534640,518840,510680,321680,519040
"B",434720,505960,494760,523360,564320,583320,578960,596440,558880,565760,668240,700640,615680,600080,568440,592880,603240,633960,566520,566080,581960,545520,524360,527960
"C",509360,7920,9160,12440,15200,16280,17800,23920,17880,22160,25080,609800,26120,20520,21560,20200,21600,17960,20600,17760,19640,10680,8720,501160
"D",487760,9240,10080,19400,23040,21760,27120,19680,25640,27480,26480,610320,29440,26640,27760,27200,25520,22640,26720,21280,22640,14320,9480,491640
"E",509440,5400,6000,36240,43320,41080,33920,40400,36720,35240,43920,599840,38600,36280,41160,46840,39720,40480,39200,34520,40400,19560,7000,514320
"F",476720,4920,7280,43400,53960,55240,58760,59440,46040,58360,65120,618040,57240,61920,54400,57120,50880,59840,59680,58880,56880,15120,5840,528400
"G",477600,15560,11040,47440,95280,107440,103400,91120,93200,91080,93760,611080,99680,90680,93920,99040,78000,84360,97160,74600,50720,13240,14720,508120
"H",504280,23480,25720,55880,133160,288280,266160,288400,271320,304720,303520,589560,299880,302040,275840,291160,282240,297960,251600,101360,52680,35040,29000,534840
"I",501240,27280,26680,52800,152760,402240,517000,518520,555760,544080,593760,576720,560280,551920,552680,535400,535800,519120,381560,113840,48800,34600,35600,515720
"J",485480,26600,22560,37720,140600,464560,551000,557520,558200,549920,566920,542680,617360,579240,564040,562320,556200,557240,463280,134040,49760,29400,31560,528280
"K",522960,490640,520360,516800,547640,529360,537120,523000,547880,544400,556720,531600,565520,558160,568040,550960,558240,574200,572720,555680,537680,520400,532760,512960
"L",476080,28000,25360,37600,156720,463720,515000,539760,539680,547440,518880,551760,517360,548520,561480,557920,538840,546320,493480,190120,42440,29480,34800,518840
"M",454000,456080,5e+05,499280,516960,501600,530360,504120,518480,516000,535680,509760,526920,519240,542960,526280,556880,517480,547400,524880,517680,486760,471840,494280
"N",446160,460120,462920,17920,21680,43400,51200,95160,260600,479480,486320,496360,494200,517600,499520,487120,521480,508240,501720,512800,500840,497680,473880,511640
"O",449800,449560,447000,445760,447560,450360,510920,502200,479320,484120,473560,475680,484320,468520,477320,447560,481440,479080,467400,466000,473960,457240,456760,466560
"P",474520,473440,465000,480800,468400,495000,504360,521120,515280,513880,537040,505160,480720,519000,500080,505160,514920,516400,532080,522360,508280,513160,485040,489920
