"","2","3","4","5","6","7","8","9","10","11","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21280
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36960
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43720
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39400
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44880
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51000
"H",52120,50040,47880,52000,46000,46600,40200,47160,39600,38600,49280,43560,45080,42040,43280,47200,42480,39320,50320,44920,50200
"I",6040,6200,14840,30280,38080,34960,30720,34560,43240,45680,39520,45840,42080,46360,45520,48800,39160,26800,10840,9600,49160
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30320,29520,34760,32400,36920,36040,37200,25680,10240,8160,46480
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,32480,30760,27400,34480,32360,32440,24640,12600,8480,46360
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23840,23960,24160,26640,27360,27800,30200,22920,10600,9360,44080
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26640,28760,27360,28120,25400,28520,24600,23760,11080,9320,38680
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19960,22640,22920,22640,22800,23520,22720,20000,11800,9120,36640
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17440,17240,16280,16600,17280,21560,18680,15000,11360,9040,18560
