"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",4680,NA,125600,12680,130560,67400,136480,87520,4480,149320,54200,48920,131240,157400,2840,12600,70880,88000,76320,11200,7920,74960,72280,124560
"B",91880,2120,87080,147440,13720,55280,164040,162320,NA,104120,32760,130040,51440,138200,90400,3280,100160,5600,85480,139000,136600,90640,47080,116560
"C",9400,42040,3600,23640,70200,163040,50680,82040,90240,121760,7480,111040,9160,162400,28160,55600,68920,148040,141040,82880,139520,78080,117920,5840
"D",NA,2360,4680,173720,166520,36680,81920,79480,4320,4560,163560,26400,9120,161280,36720,16680,152120,55360,16280,124720,142400,136000,50280,89360
"E",144200,5400,101280,109440,91800,6760,160240,137520,52600,50000,65040,136240,97720,131280,15040,62040,157480,5040,9600,60000,135360,45200,4360,1600
"F",91200,5960,NA,31320,165520,145640,36360,93280,42000,4360,113480,67080,165200,35720,84920,168880,111080,124480,NA,NA,3640,67160,97120,23880
"G",143800,46880,NA,175120,6600,113640,55800,164200,162000,159360,150000,22760,118680,6720,10080,139520,6560,162480,153080,1600,69880,148120,11160,31320
"H",63880,123840,63680,103040,121960,166680,53160,65760,102120,9920,10280,34160,17200,43480,54640,72840,151240,10840,NA,17600,NA,1960,104360,43760
"I",36240,5040,45360,114640,12760,NA,165240,5280,153920,175280,56280,170480,164440,160200,151160,161040,7800,12000,129560,148960,135200,56400,NA,4280
"J",3120,91080,NA,200240,34080,142680,106280,38440,156160,175920,19400,94160,42000,162160,49240,171320,33360,82080,88000,100240,12000,146280,149120,108160
"K",111200,117240,102880,15640,36160,150600,4120,170080,11880,7840,176360,153720,171120,136720,59560,168000,156320,NA,95840,155560,4400,4120,115680,4880
"L",5280,54360,136800,84160,NA,11400,143640,141360,148960,72720,16320,123520,52160,NA,167880,18320,NA,133600,91200,164320,42720,113280,146840,4560
"M",22320,120760,151360,39080,169360,162040,38560,155240,27560,180320,172440,37760,7040,167480,171440,175720,157520,161720,88600,NA,151560,153840,33800,80840
"N",51920,129760,17200,199760,153720,148960,168040,170600,88680,179360,141680,6520,166200,59600,59840,85760,151800,118520,166240,173480,131720,NA,10360,17200
"O",86680,73800,118040,NA,110960,20240,143400,NA,160200,124520,161280,20400,171560,170160,127120,NA,96000,176240,173080,169600,160840,166280,50720,5160
"P",145200,NA,49320,20120,35800,168960,135800,11760,76640,194840,10840,164240,161040,20000,117720,144160,144240,140000,17240,43880,NA,75280,NA,63240
