"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",11085,7432,9510,7828,8728,7931,7024,7792,9669,9556,7270,6133
"B",8897,704,1369,1076,1202,1475,1324,1288,1216,1097,1102,7722
"C",12492,1211,2019,1087,2602,2188,2582,3001,2156,2143,2156,7989
"D",11297,1957,3558,3067,2952,3019,3971,3571,3273,3130,2591,7153
"E",11474,4977,6012,5881,5799,5995,6367,8095,7496,7062,6525,7530
"F",12062,5596,7809,7018,7979,10734,9703,8967,8859,7963,6910,7138
"G",9293,7279,8919,7930,8618,10189,11247,8409,7756,8586,7646,8016
"H",7706,9817,8579,7203,11142,8006,7815,9120,8145,8462,6906,7267
