"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,145920,144960,137960,160120,153840,146360,149800,138760,137240,137760,137560,133240,133160,NA
"C",2520,35520,51000,67600,60640,46600,66520,1400,60480,68800,71160,75920,78760,67600,2960,50960,66960,61480,72360,86960,70880
"D",3760,45640,67360,84800,80000,96120,98720,3040,57320,79200,103160,96320,91160,94800,1640,57720,88640,85160,83240,96680,104320
"E",3040,65840,90960,96080,91120,91960,99040,3800,80800,100720,115040,109240,129520,103480,3840,80120,79720,95280,91360,103000,103800
"F",4280,94160,121040,122400,117120,117000,125240,4520,79160,111080,108680,118960,152280,133040,3840,84240,117440,117320,113600,120200,120280
"G",5360,94640,132640,141520,113360,143720,140440,4920,123280,139800,137840,146880,165200,150760,5040,105200,124600,146840,144640,153040,139240
"H",7000,111440,128560,125920,136000,141560,150120,6160,107240,156800,135840,127720,144200,145840,4760,105640,135880,130240,127640,147640,137200
"I",6400,113800,153360,143440,151640,154120,150520,9960,112840,134960,136040,135520,146600,147200,7800,118200,147080,136880,129360,145520,165520
"J",8720,123040,154080,153800,151880,146160,187560,11760,125520,151720,148320,161640,136400,156000,11720,142160,141200,154720,145880,159040,171320
"K",7120,127720,133960,144400,138680,150560,146160,17000,129680,125160,136600,145720,139160,155240,9680,125160,131360,128280,144760,141440,151120
"L",71800,85520,118480,121640,137320,145680,168160,154040,192680,NA,NA,13320,136160,127360,142920,126680,134120,134640,NA,NA,NA
"M",63520,87560,109600,114240,132560,127520,151440,139960,145280,NA,NA,21680,125680,134080,127440,127000,128240,134520,NA,NA,NA
"N",67080,88480,104360,116320,130480,134520,142760,143360,136240,NA,NA,11960,126000,120120,123600,126040,128400,133600,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,142000,148760,144920,143000,148920,152360,150560,145560,143640,151400,137320,134920,138720,NA
