"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",200,NA,190400,840,41720,5120,154720,1360,920,253680,1000,760,15520,338640,800,360,200,320,440,760,840,3440,25920,252400
"B",320,520,176080,26560,960,1560,294360,173080,NA,800,960,110280,1480,18680,6720,520,520,760,880,79440,248280,56680,4240,252720
"C",400,480,880,1200,1720,244400,1640,27520,1080,51160,1200,1360,1240,246080,1040,560,1080,232520,1080,1160,61720,2200,252960,1320
"D",NA,680,1040,140000,254280,1280,1240,840,920,1120,285160,1120,1400,229640,1120,1000,34640,880,760,1360,215560,190160,1640,188600
"E",289360,1000,109040,13200,1160,960,193840,840,1040,1080,1320,142840,1400,6320,840,800,207760,1200,1320,1200,2000,1280,1120,680
"F",1240,920,NA,760,11480,840,1000,1360,1400,1360,1160,1440,286000,1240,600,4000,1200,1480,NA,NA,105320,1160,78400,520
"G",294200,1440,NA,98560,560,800,1280,159560,236640,238880,1280,1080,1240,1000,600,600,1080,101440,54760,182400,1160,87760,720,560
"H",800,238240,1040,520,720,87600,1320,1400,1480,1400,1600,1600,1880,1800,1240,1280,210400,1040,NA,1200,NA,960,34400,520
"I",520,840,800,840,760,NA,264000,1440,1560,237160,2280,283440,241240,236160,33080,28560,1080,720,840,35960,124160,1440,NA,800
"J",280,520,NA,135240,1400,123920,1480,1520,63240,183240,2560,2280,2480,187840,2240,238280,1680,1040,1040,1160,1160,1320,176400,17560
"K",520,640,18200,1280,1240,208640,2280,275040,1720,1760,243720,237800,314240,2360,2400,173240,117600,NA,1480,235240,1440,1200,28720,720
"L",320,760,179640,1440,NA,1760,86680,1600,1120,1520,1640,2080,2000,NA,243240,3080,NA,44920,1960,239880,2160,1440,209080,760
"M",440,78000,82680,1280,7680,211920,1960,68600,1440,1160,253000,1640,1600,189440,281680,133400,144720,233840,2840,NA,1880,197120,1120,640
"N",760,23160,1160,101600,1160,1760,262400,149720,1760,86800,1760,1720,74960,3160,2160,27680,215000,3160,229240,228920,2200,NA,1080,440
"O",40880,1120,1080,NA,58440,1440,2000,NA,97560,2000,186920,2440,184040,245080,1720,NA,251440,153360,110720,265440,245640,148080,19880,640
"P",63880,NA,25120,600,840,261400,49040,1400,1360,208680,1920,262920,201760,1520,11120,36320,1160,42320,1320,1600,NA,1120,NA,600
