"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",600,NA,187400,1480,129680,55840,111000,45480,1200,207480,5560,11880,133440,196680,1160,760,35160,33720,25480,1080,1280,56000,40600,194040
"B",97040,800,171320,162480,1360,11080,201640,198280,NA,40040,1320,140360,56720,190000,62640,1240,37520,1480,18480,191080,2e+05,82320,38200,178400
"C",560,4640,1480,1720,4080,202840,7000,64760,35520,92840,1520,120800,1920,183440,2000,27480,51560,187560,176960,58360,149480,65160,162720,1520
"D",NA,880,1520,192400,195240,1720,6640,8240,1240,1320,183480,2040,1880,185040,2720,1480,172920,44080,1960,120120,191200,190720,30400,202680
"E",196440,1200,131360,77040,65080,1880,177360,91800,38520,39240,43800,173640,59640,98080,1400,34880,199200,2320,2000,19360,172880,1920,1440,1160
"F",113840,1360,NA,2160,195600,183400,2000,17800,2000,2080,73120,49160,183400,1800,8320,189840,131560,163000,NA,NA,176480,11720,111280,800
"G",197920,6800,NA,197280,2000,69400,41640,191480,186600,185240,171360,1880,78360,1600,1640,163640,2400,179560,181120,2840,47560,190800,1400,27400
"H",16360,186120,32800,38200,31840,194920,2800,34760,15560,2280,1760,2320,1720,2080,41040,50400,194640,1480,NA,1760,NA,1680,85600,6160
"I",1000,1040,2600,74880,1520,NA,191360,1920,157080,188040,45360,185280,191200,182280,136520,180160,1840,1640,108600,185600,173000,2640,NA,1520
"J",840,33720,NA,214080,2280,202080,59480,2200,182520,188040,2360,9040,2480,182080,6880,184800,2320,6720,19000,29760,1720,177960,176800,135720
"K",134400,148920,156280,1840,2360,205920,2680,205920,2200,2600,186040,181480,181600,109640,47000,182080,184680,NA,65160,178320,1760,1720,94960,1120
"L",1160,5600,182200,63080,NA,2480,167600,111760,132400,52960,2360,75040,2040,NA,184880,2800,NA,93720,60240,181200,3080,41600,155320,1080
"M",1720,177680,199280,3440,179720,194200,2920,178520,2560,181640,186240,2160,2120,180720,188640,191640,180880,177440,60080,NA,168480,189280,1520,65720
"N",35440,169160,2480,213000,168960,140440,191680,190240,10360,193520,118760,2080,186680,49320,33400,65320,179400,97120,177080,183040,58680,NA,1240,760
"O",83640,53160,36240,NA,73440,2200,145520,NA,180760,32120,183040,2720,193840,182080,32840,NA,178240,179760,163120,188200,186400,197280,39280,720
"P",198360,NA,39000,880,2120,188280,185560,1640,34360,197280,1720,177760,188200,1520,78320,140840,103000,171200,1640,3360,NA,4960,NA,25040
