"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",152440,NA,164760,152760,171920,169000,175800,194240,137160,182240,187680,184800,183160,190400,151240,239240,179120,189640,168840,169400,148040,159600,163080,193080
"B",173520,125840,159040,168960,170320,172880,184560,183840,NA,178160,172200,169320,164200,169760,167600,144960,181640,168360,166960,169960,198560,161960,169000,192280
"C",161640,168760,161760,158040,166360,172120,164920,171800,174640,175400,182240,181280,169360,186160,184120,166360,168640,180840,170960,161480,168560,158880,161160,180000
"D",NA,149520,166320,176560,173920,184560,180000,191320,145240,146040,170360,176560,171640,183640,169400,179440,179040,165280,168480,178720,172640,179600,159120,158120
"E",180240,166840,171400,164120,163280,129760,189360,176880,166840,166040,168280,172200,167080,176880,171400,166600,202400,133440,161320,168760,190480,171520,172640,133440
"F",170640,163360,NA,191640,176000,167960,166720,185640,180680,153680,174520,164040,174760,193520,172680,177120,177520,201720,NA,NA,186000,196880,185800,167560
"G",167960,172680,NA,188240,134200,165440,160080,168600,175480,191880,182760,167520,167720,146920,161320,183480,181480,185800,173480,185560,164320,214440,176440,158120
"H",168560,190080,196520,175680,168960,187640,167640,161920,182600,174920,164680,180760,181160,183960,163360,168840,209000,194600,NA,175520,NA,165200,174920,189440
"I",161200,175960,185000,173600,159040,NA,177040,142800,167960,188800,167080,179280,174320,207920,172720,184640,188800,196920,166480,170400,194720,170160,NA,152200
"J",142960,174880,NA,195360,182040,181640,173480,170680,183080,192960,175760,181000,174160,169200,168000,196280,195080,192480,164400,192800,209800,198440,205400,209840
"K",165320,168600,175120,170920,167960,172800,154120,187200,172000,141840,175360,181720,179640,201040,164440,171080,173960,NA,158280,178920,138320,143880,165880,127840
"L",177880,160560,162280,160440,NA,156640,182320,186320,203520,164640,170240,169720,174640,NA,197560,184760,NA,173200,156720,174360,178640,171200,168960,139640
"M",192520,181640,164760,191680,200120,175920,181400,200480,177680,208440,212280,179800,150080,189320,188720,213960,241800,193200,171480,NA,199680,213240,181800,174040
"N",162000,181800,162920,196240,191920,166640,184600,184480,179680,201240,211280,147600,172120,163480,165800,180800,222800,181640,183200,189080,163920,NA,168600,182680
"O",161360,174800,204880,NA,172680,165520,192760,NA,185120,180160,218560,206720,195720,187360,185760,NA,214280,199880,174280,187880,192000,182680,150600,193320
"P",178800,NA,163800,183000,188200,182720,179400,183320,173480,199120,183440,201440,192080,239640,179320,186400,220600,240960,181640,192040,NA,180320,NA,159920
