"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",5720,23960,39480,49320,40600,45160,52160,49760,43400,55000,210920,NA
"C",22680,48280,60080,106080,90480,111560,91680,115160,120840,133840,217240,NA
"D",35400,56000,63560,120120,157120,153680,124920,142120,160800,146600,235840,NA
"E",30960,38720,90920,154040,164120,187000,193080,208400,223160,223800,218760,NA
"F",35280,69000,111120,189160,206920,239480,239280,247280,224280,219320,227240,NA
"G",41160,71360,93800,179840,202520,213680,249240,233120,208800,213680,228520,NA
"H",39480,76400,121000,185680,213040,223840,225000,221520,216520,225560,214120,210760
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,234440,221480,219640
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216560,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208640,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208520,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208800,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206520,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206320,NA
