"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",49680,NA,183800,60080,184440,113280,163400,76040,53920,128360,61600,105920,98720,165440,34520,86080,64480,67480,64560,79320,59160,75480,74440,208880
"B",101960,32720,103760,207960,100840,76000,178680,244080,NA,93800,69560,99440,115160,134720,111880,50480,77160,71480,77120,138000,173440,170840,68280,186920
"C",104080,83800,67840,71600,86600,232160,66840,123480,91520,117080,56840,85440,69120,160480,97480,69160,112280,195400,131600,73920,187120,103560,182800,70800
"D",NA,45240,69760,220600,225240,95000,100080,118520,60360,54840,155920,88800,61400,164280,69240,112840,214040,121440,108920,140080,167240,161640,79960,179600
"E",226760,65120,163240,111280,141280,57640,161800,120200,103560,122160,78840,146160,92200,148160,75400,81240,217520,54800,68160,75160,169320,70720,78560,33880
"F",103760,62560,NA,115280,237040,197640,71480,149040,114840,46120,132440,118280,158120,115120,125520,231400,142120,133960,NA,NA,163800,130600,183800,61200
"G",235240,123640,NA,144080,72640,100440,106520,190160,170440,174280,119120,72000,118760,60760,45920,154640,66640,213280,224920,32760,108080,187320,67520,107960
"H",125760,184680,115720,84280,104840,223200,71280,126080,102160,61720,65680,128360,100360,125640,99400,99640,200560,90760,NA,76680,NA,22760,165400,64000
"I",65920,75560,102880,149520,77320,NA,158480,70000,170440,149320,99600,170080,155200,155000,150480,183760,76680,105720,172800,164800,143480,68280,NA,51440
"J",42800,114920,NA,206560,126560,153120,91080,74400,129080,148480,77080,110280,72160,174920,70840,174760,114080,124760,81600,106280,110920,132000,207160,111000
"K",123360,128800,96360,87600,111000,223080,48720,193240,67840,56960,129040,165520,158800,115160,114240,177680,219160,NA,128000,164800,50520,51360,119040,50320
"L",71960,80960,151360,123800,NA,80120,138440,126760,127720,92760,72520,135360,75280,NA,158200,93360,NA,145360,115720,160720,124640,91200,191840,53080
"M",129640,179880,157800,120080,242840,211400,78960,118120,80920,117600,160920,76960,61880,150600,177400,159280,152960,189320,98160,NA,154240,163120,130320,144200
"N",78160,177080,68400,177520,153960,147880,157760,222200,108240,169160,97920,63720,149120,123200,74680,124200,199200,152560,173360,155960,100160,NA,128520,123640
"O",194160,135560,104240,NA,144840,70720,125200,NA,206960,79320,125320,89680,158120,153200,89240,NA,202200,207240,190720,159400,159240,161320,131840,76760
"P",171800,NA,88400,71560,147040,225720,139280,112440,82320,156080,77240,175160,157840,92040,121080,183200,156760,162800,63080,119560,NA,75800,NA,105280
