"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",56120,NA,141120,59040,84360,56480,89160,66120,48600,194040,63440,162640,197000,181280,73120,165600,57000,57280,61040,166920,55080,40240,117320,136240
"B",101480,47320,71480,98160,104840,64360,178440,131600,NA,116160,80640,157800,70840,147000,81240,74280,78400,84960,81640,139560,146760,73120,46600,142200
"C",126560,129680,92960,55440,75600,136480,59600,69720,83200,98280,145360,148320,84440,161080,168560,57840,58520,136680,170960,64320,93720,70520,127040,138440
"D",NA,69720,66120,151920,152440,86160,175680,167320,60640,54960,160520,150880,169280,164040,74720,159400,106360,55720,110600,147120,140280,147600,73680,158840
"E",155040,62200,84160,82280,66600,49440,182880,110960,54520,68280,68440,145200,81840,99880,74400,60040,156120,47920,62440,56240,138280,63280,98680,66640
"F",141360,54200,NA,166760,123840,133280,65800,130240,96280,80120,81880,59280,174520,152840,167200,149600,122920,166120,NA,NA,17200,165240,99840,42080
"G",150000,126400,NA,158440,64480,75080,65760,154480,149600,164680,165400,60680,96160,53880,143840,130440,139880,141840,141200,11160,63600,155800,50160,46200
"H",155240,174120,137200,78520,91360,123720,70280,64520,156640,154240,154720,131240,183040,153760,60480,71640,157360,159000,NA,87360,NA,20880,82320,61680
"I",49560,129560,84200,69960,59920,NA,166840,62480,95000,157640,65720,143400,174520,160160,102920,139840,131760,143400,93480,123040,142400,58360,NA,41840
"J",63640,84880,NA,141040,138040,150360,83040,57800,141760,181000,74720,162520,73680,151800,60800,173880,168720,100080,82640,168680,147600,128920,141520,166120
"K",90680,140400,131400,85520,87880,144440,84240,169040,124000,63880,148520,146720,181920,160520,59360,164360,121320,NA,76640,166280,61320,77920,77600,40080
"L",125600,73120,128680,67280,NA,68840,167440,92480,139640,76840,58840,81360,84800,NA,147000,167320,NA,84800,74800,150360,127920,78600,133600,45480
"M",145440,170880,131160,159400,97080,144280,72840,142120,67640,200080,168120,56960,74840,148200,155080,141440,146480,148040,78160,NA,130840,172840,87600,61120
"N",52680,143400,54200,134880,138560,95760,188000,115080,80440,136440,152840,54760,125880,64880,55120,74320,151600,142080,159640,153480,75720,NA,100040,97520
"O",76440,60760,139000,NA,65880,54560,167240,NA,115560,87120,139200,128640,153680,149560,79360,NA,145400,123120,100160,134680,114040,125680,50600,117760
"P",152120,NA,56760,63920,142480,142760,135200,84840,63280,132280,75320,135960,157600,142960,67600,110680,146880,148640,51360,108920,NA,59240,NA,128960
